,BAS_ID,IntHH_RI,IntHH_R2_RI,IntHH_R3_RI,IntHH_R5_RI,IntTekl_RI,IntTekl_R2_RI,IntTekl_R3_RI,IntTekl_R5_RI
127,21427,188.84196759399077,2888.949855376751,2270.750212245842,1773.5956176238308,1292.1162977580402,1446.023196183988,1222.6505030961957,1179.8730899943068
128,21428,78.9330654887947,1100.1321962381296,872.3422073271778,683.3740803994044,558.0491930685665,543.0658832014758,491.42075766720205,482.0861913258899
129,21429,214.17828750658512,3282.8219867514226,2639.2103367773,2086.9091666140903,1596.5580676328268,1423.9006243057925,1403.5350949854292,1411.995387159825
130,21430,233.69280219953498,3336.8031131709686,2716.5797948018144,2169.794914803897,1764.3170711520183,1213.9629137874986,1462.3239696947467,1510.3334253244868
131,21431,103.95884125679332,1560.0605657086603,1220.0779284470705,948.3696948580696,720.1399654588695,770.8214934584877,659.7275673669722,640.1580974074421
132,21432,283.3138033988174,2873.9252443371056,2338.754196455201,1861.1833721807773,1609.404567330052,1065.5981998752748,1310.6434773363737,1347.1810319948481
133,21433,149.0501059331891,2156.39633342747,1706.183656607261,1329.607644604425,1046.0880905354118,1000.0427681201685,926.3021184118355,910.6809123182625
134,21434,91.44700671873366,1374.4296785277277,1110.2683610323738,869.700119977346,713.0724973083705,734.5846803894347,637.9206081438024,619.7972375262967
135,21435,138.03554007381595,2281.58737292756,1804.3382125570981,1401.0618623158998,1056.2697131173757,1056.457412170033,973.1717145477443,944.424174560619
136,21436,105.64423501978256,3711.0518132142706,2872.245198706404,2216.246618689886,1479.8211472998123,1650.8488025584993,1448.9767947591326,1401.472079914926
137,21437,305.5336020835939,5317.030854867526,4296.690836257769,3411.0425317439476,2540.5883080132635,2460.1062563138375,2330.430472093726,2308.7919651597545
138,21438,222.82425370840357,5110.453030444357,3984.763376390618,3099.883364346983,1975.2759726735017,2212.756613734675,1979.3291696562148,1920.242093492394
139,21439,275.3553706476912,5822.2751903660765,4650.894917769009,3687.0782852413017,2418.1497859099263,2520.8093048245933,2358.8024659913794,2318.485148193146
140,21440,393.1834054846949,5656.1547341794,4562.923645931055,3596.149429701712,2709.474109392877,2516.8939055153,2453.521904907555,2431.131406124064
141,21441,166.08579786616832,2638.4526706314364,2122.218476247225,1660.3870611753414,1264.0019370368123,1279.3145355031177,1157.6384383125958,1130.628222760665
142,21442,289.42613458481645,5430.944006454749,4282.2578772234465,3353.0520553934984,2472.288624808799,2546.295388951177,2303.827488495417,2257.0007229304756
143,21443,692.231928960332,14980.076105808157,11731.55188535118,9166.284599100902,6553.114040612154,6715.393013659082,6189.013393427507,6076.82596889968
144,21444,249.45113276117462,5086.767707739783,3955.2674270614098,3027.816691833766,2144.129130452924,2185.0622107443187,2029.5836192975753,1973.536783588916
145,21445,262.5310734415322,5751.764802722371,4496.512261120845,3493.079756495004,2342.4353443882214,2600.1699467369626,2300.4945250455285,2232.2071043112746
146,21446,169.8253806088097,3452.808109111158,2725.371098008895,2129.049141223489,1550.5600239936905,1739.617958525328,1481.4814273116099,1435.0518291008464
147,21447,384.9263198896459,6548.682102551114,5243.943469915613,4121.664415722131,3419.1463187157674,3074.2449621320116,2973.6333434660946,2958.231516951929
148,21448,204.08476275683554,4883.578385268284,3832.016965127618,2984.2679729624783,2139.78274055097,2385.5139627155318,2053.6029910050106,1992.1382302926759
149,21449,195.59504117850653,3499.737014580754,2710.650688948451,2062.812598724078,1499.22561528958,1609.5954967812947,1434.042876320697,1383.2648565263555
150,21450,345.4893485583771,8562.172237621968,6791.305113811703,5313.629267900698,3731.339001285513,4001.955952973474,3609.8150987729523,3519.2234563939396
151,21451,161.19844368336743,3810.4959078115,2993.7661509694094,2335.80194220096,1622.8444761072456,1829.4055506329198,1585.723157713822,1537.18408069681
152,21452,295.1072368977419,6802.6457883886915,5360.472849260293,4189.247150336089,2889.4606670658277,3082.6082369330725,2799.0647641480823,2729.6634421696717
153,21453,268.73585657352055,6359.560837080223,5016.309187837636,3950.045515571988,2751.5934117625957,3021.5384624332005,2657.877075360243,2596.9200074768414
154,21454,165.56761752714658,4208.59308807237,3256.2874349449658,2537.6591951181654,1756.374633589902,1839.236126028074,1696.1989623618806,1656.360883282426
155,21455,153.15064554050005,3698.6730542922714,2987.5516849730348,2364.12047716338,1756.9361697397862,1869.1593015443993,1656.9295169657082,1621.2601999337421
156,21456,339.51469088517143,2752.1133924624355,2241.9349255473485,1693.3561882352383,1476.6751556583852,1116.4868555376916,1272.0164088900851,1240.8840452977183
157,21457,546.0882347721681,7284.142882022688,5760.159505389709,4537.387510345171,3497.2162982233463,3375.767480026608,3124.138971829081,3084.4237815940714
158,21458,263.51728077181633,4048.43814407907,3222.7090211439045,2544.4446822919413,1941.7446755708809,1945.9023980916236,1764.5201917078298,1736.2468499938907
159,21459,337.9939010163391,3807.748988861274,3090.876011871059,2426.2870601725886,2199.322029289084,1339.544114671852,1768.4111115687467,1783.7821164865843
160,21460,97.07614918716095,1947.7225525222964,1563.939198843684,1216.655060110458,1150.1263612342384,760.6805175865633,917.142934148676,916.7929669944184
