intercept,단독주택 비율,주거인구/직장인구,소매업매출월평균변화량,개별공시지가 변화 차분평균,평균최근접정류장거리,평균최근접역거리,외식업매출월평균변화량,서비스업매출비율,BAS_AR,x,y,BAS_ID
110.25484674367398,-0.28756187794511723,0.6557022125636783,6.868007162897689e-07,2.8358148588820835e-05,-56.53882094747253,-2.313253752791054,-1.085012446897045e-07,8.211972775591029,-8.88583338025117,126.7269117548157,37.48644460274113,21425
109.36684819469711,-0.3141496580236301,0.5825822416747417,1.8293867008588879e-07,2.607102289499962e-05,-63.75861400717581,-4.673083008405092,-1.106059845599454e-07,5.681852465308309,-8.508099386818138,126.73217724483142,37.48605426770212,21426
108.56134923903073,-0.36337619131555443,0.4617089665339568,6.835441232976786e-08,2.3807242450162856e-05,-69.08854817145956,-6.530464642369619,-1.1314714376135497e-07,3.2672591548483583,-8.982230192220594,126.7365898540276,37.48621821910901,21427
110.31410577038575,-0.15109624725634618,0.32259748764219665,1.7638559116704075e-06,3.474332138585825e-05,-39.206208493498096,-3.580415982180006,-1.958150208502387e-07,8.339086205979726,-14.929091548265365,126.717177750415,37.48376835344411,21428
110.79586018767503,-0.24907936383137053,0.4248709612792336,1.4014763054951932e-06,3.450142028784618e-05,-43.38757140892443,-3.013549846151535,-1.3451915086551293e-07,9.782230036286343,-16.194365082454297,126.72024756764228,37.48294006904674,21429
111.00186505024416,-0.3041120111577697,0.534931179590598,1.1036107491007351e-06,3.314476164098401e-05,-46.72353783776815,-2.5123244628867507,-9.974059468289337e-08,10.490569231550573,-15.415770660051567,126.72278842554158,37.48324345251364,21430
110.81347208204268,-0.23489188218767434,0.6024933826083726,5.517654202653825e-07,3.166652475546176e-05,-51.366642246318165,-3.0364006341200467,-8.820061828150604e-08,10.918990099281547,-14.587785241321052,126.72638403027585,37.48279103909148,21431
110.04113678837538,0.2104012141751357,0.2260814364330471,1.5820997649789923e-06,4.0298268053699164e-05,-35.43070588828947,-3.072199159053424,-4.2494286048361737e-07,5.815081790766169,-9.836826230053731,126.7148430739005,37.48080919841136,21432
108.8733136195375,0.4858455799260461,0.12303660680619669,1.0655504107614203e-06,4.241143520213883e-05,-29.255637852379582,-2.822711858011125,-8.125682789174039e-07,-3.114977622398601,17.091787255847613,126.70758047376522,37.48169871570618,21433
108.6401413970681,0.4688943219470615,0.11344439976766907,7.89770651761638e-07,4.9148640565023426e-05,-30.248648780696996,-2.6288598291325647,-1.1936972789372752e-06,-6.271921821867787,20.31978356731775,126.70501865787928,37.478362591715,21434
109.18346762096401,0.4251296854852572,0.14723758893879518,9.083931634977556e-07,4.8751688949009084e-05,-31.141971188986304,-2.560759258046388,-9.906857219102708e-07,-2.231595388441753,8.740025324772896,126.7085079976983,37.47817386366074,21435
108.94775201805362,0.37966826297161477,0.1375202449834162,7.50295276882562e-07,5.332710125113016e-05,-34.663990358236,-2.4098560000998512,-1.2338820399784216e-06,-4.243244287764822,8.702060050337455,126.70721419994298,37.47468659381059,21436
108.52138068282068,0.396998985033855,0.07862475959845176,6.029804323463663e-07,6.289579179332193e-05,-34.43775980407515,-2.2950604231103737,-1.7546411042677227e-06,-9.826809788184047,17.324898366386503,126.70397172235378,37.47318102192242,21437
108.75448427930593,0.35025782015899,0.09658602259779327,6.015106018917561e-07,6.40348761356548e-05,-37.57247399622178,-2.301567125968867,-1.664667826649562e-06,-6.940268814063943,8.124699794996094,126.70643758842904,37.47198263683672,21438
108.11698963494149,0.3244813260942165,0.023963804799308874,5.395306490259271e-07,7.20069632391395e-05,-44.09487063820034,-2.5951088815378247,-2.0981833703252027e-06,-11.72341943372616,10.153175692442591,126.70483955450528,37.469765617336265,21439
108.56946690389486,0.4810072677532382,0.07797661099665587,1.0802334546604255e-06,4.169148823330474e-05,-23.954580588567275,-2.8008541140142684,-8.518983682317372e-07,-6.189256592267596,31.038480518652968,126.70578803824107,37.48380875851737,21440
108.12319951865186,0.5352210652488529,0.07207240758797118,8.083560370892234e-07,4.581847506632291e-05,-27.96465201984351,-2.5382099379564207,-1.2344114578237355e-06,-10.112957301780408,34.84991912018173,126.70250507865805,37.48083151256389,21441
107.5805970870151,0.5441124273000753,0.03286075344119993,7.551131920806622e-07,4.790544163427359e-05,-28.0817274213905,-2.1300308682928533,-1.603857235042646e-06,-15.772680665578896,45.35588538816379,126.6982352937803,37.479768325338654,21442
107.77191407035917,0.500301203686455,0.022671583520295843,6.465611673414659e-07,5.611142296205135e-05,-28.689525117773314,-2.526057277516073,-1.8930231468570502e-06,-16.641736903131047,43.665830812294054,126.69854068956828,37.47697521518513,21443
108.28968071776922,0.46300414732948103,0.07775950673079687,6.888431448349418e-07,5.4780682231869983e-05,-30.860960538285813,-2.530620578807271,-1.5730482024687734e-06,-11.055106991006047,26.640954925916358,126.70202619501492,37.47620631922906,21444
108.1410626964258,0.41468846155044015,0.035088716434165,5.639635837140934e-07,6.609823732663972e-05,-34.186411270296176,-2.290074480358876,-2.03427205933431e-06,-14.000063978965038,27.11233797408197,126.70153094779319,37.47301138641921,21445
107.48308298570248,0.350914918032366,-0.04259493085238514,5.330023724527197e-07,7.23831733458706e-05,-46.273205552566054,-2.6544190755563886,-2.3262692239894873e-06,-17.394285456480695,22.528190049565577,126.70174218856947,37.469454654473004,21446
107.11800257791924,0.6226344769682526,0.0033435136999711568,7.441755560151142e-07,4.536914023192561e-05,-22.95917648784644,-0.842058713600615,-1.8099075876527695e-06,-20.60178509640646,64.60951136407225,126.69483404621613,37.48204593719541,21447
106.80806412637288,0.5638535296166647,-0.11249264712027683,4.936642520582805e-07,6.118541209029099e-05,-26.103805744352456,-1.5361523324101523,-2.5506142387487496e-06,-29.201800647857844,89.45740990080236,126.69062932404566,37.47635873189149,21448
106.24073034648302,0.5302818447118212,-0.19104959464164145,4.5129456959402634e-07,6.029151303966707e-05,-38.25680560852237,-0.9492800770945049,-2.571628628123766e-06,-32.612477911209645,95.13328445093116,126.68816734269693,37.47328903992396,21449
107.04602587937346,0.48153717973339455,-0.09121357701532089,5.064924036237306e-07,6.566072698773094e-05,-32.102267896285866,-1.981836314759164,-2.498301489193347e-06,-25.74523052888792,71.15029716315071,126.6940311275361,37.474062581305255,21450
107.48920229064599,0.4761665463467871,-0.032180404840267685,5.497378699547975e-07,6.431495186284859e-05,-30.328677223312365,-2.288908844322653,-2.3152149325318107e-06,-21.17298130818714,54.806455592973236,126.69664142405678,37.4747875190257,21451
107.5741849856112,0.41350813570763817,-0.03336022566465309,5.240584586143573e-07,6.989232087049757e-05,-37.36691746704139,-2.2438261323047772,-2.3454379638200145e-06,-19.262814430156787,39.22169258726331,126.69904100534173,37.471885756985365,21452
106.97104713984527,0.3997625794679358,-0.10170290244003019,5.162179105616295e-07,6.924124227993266e-05,-44.11273513846175,-2.339403268614107,-2.4622875009710916e-06,-23.225177159227005,47.39415866302616,126.69750605651875,37.47039123769449,21453
106.40490893735385,0.3941324729002669,-0.16264905396023804,5.249702940960363e-07,6.447407714430273e-05,-50.467764270462,-2.4838878233629353,-2.4877052729469536e-06,-26.464149311244572,56.27645951638702,126.69593885139915,37.46944290368492,21454
106.29783467269311,0.4435136287238358,-0.1816455713931513,4.888308433656991e-07,6.206659995585091e-05,-44.59232654797931,-1.857562825320179,-2.5336008656313045e-06,-29.60090713063523,78.23198576132278,126.69237158317031,37.471207649397485,21455
110.556546503505,0.19096664100604982,0.3663722369781765,4.635344877784208e-07,3.974166576839062e-05,-47.751827155129845,-4.283253258524766,-2.508892431743677e-07,12.178774173286481,-17.030679012292786,126.72368665566553,37.47607395902775,21456
107.82378077362374,-0.6407135157135135,0.2917737702772274,-5.765945840236957e-08,2.3411987796561683e-05,-69.8261888550583,-10.625133426917552,8.066539301864375e-09,6.19937884147577,-20.81538689953998,126.74937733841922,37.47854565188116,21457
110.22833156543189,-0.3594042769954495,0.6486110423294804,1.5283228972444358e-07,2.9389866817172673e-05,-57.24932483410058,-4.529331892224308,-8.70897037848851e-08,9.19889833867936,-13.278911936462839,126.73115394555708,37.483104761541625,21458
