intercept,BAS_AR,INT_LOAD,INT_LOAD_R3,INT_BAS,INT_BAS_R3,도로율,평균 도로 길이,APART_DIFF_AVG,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,BUILD_DIFF_AVG,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID
-25474755.689823512,-4.739277407374446,-0.017605893355521495,0.0032519759774847705,-79.72329943457142,-44.7065691864106,-0.060538506048162646,-0.006536369200754778,-0.004518918689042181,7.071126154131229,-161.22739014844387,0.1158918654274747,0.3336289476812026,0.26740866186187756,0.4650575505546653,-0.0004905128822956633,4.260049165429583e-09,-1.5970544654409e-09,-6.3377925203265915e-09,25474912.52884748,25474954.44203912,25474886.189235058,-20.757528226186412,10.077102553155823,-22.898794318520537,0.0017295783756555304,-10.907757926142141,14.074837255854026,3.9706195033307976e-06,-0.00026490257793354875,5.3386699566584115,-0.07352329723152755,126.7488155826459,37.520512435412016,21320
6636804.824273238,-4.853186900112342,-0.017660653994346468,0.0032468250313788484,-79.94130704206027,-44.54051902380718,-0.05985423084180369,-0.006543381240224724,-0.0045442499955873844,7.061450056889226,-160.97452610855868,0.11597307231097584,0.33420641287289893,0.266584220517083,0.46587881887132687,-0.0004748860362184145,4.209173281320571e-09,-1.5556267720908097e-09,-6.321219608125419e-09,-6636648.537553131,-6636606.231192924,-6636674.322312504,-20.83380837587114,10.061470606091765,-22.84437527703518,0.001704551320448399,-10.97239023827925,14.129479403781115,4.407076824321815e-06,-0.00026418366932091795,5.369887716553562,-0.07384130395347321,126.74324183744143,37.51850596365194,21321
-1360607.1723282407,-4.6983318928258315,-0.017607773881606267,0.003261784123229191,-80.19933038757654,-44.70915909574146,-0.06162402598889481,-0.006413936953186564,-0.004488619164079762,7.066125658782547,-160.93981487411094,0.11589572131995456,0.33234429329542003,0.26790133385527176,0.464201167010277,-0.0004833159134188937,4.3389574619847946e-09,-1.6566242854931992e-09,-6.2752137923794e-09,1360764.4474564055,1360806.0676858993,1360737.6910823472,-20.727711171824566,10.128527600709905,-22.974861064923697,0.0017410633815572129,-10.840971697510087,13.970925707573427,3.649064470912461e-06,-0.000264671804044471,5.251007417559636,-0.07319696433501093,126.75566589791076,37.52007688820165,21322
2250614.6138791516,-5.118642120464929,-0.017795662083396946,0.0032431159572687386,-80.9384832014434,-44.2814623856726,-0.05869749324224745,-0.006453160494094167,-0.004590347536589103,7.0557666240144075,-160.83772022205196,0.11622913180841675,0.33537706046898275,0.26317979681922193,0.46886892468727803,-0.0004449917806040082,4.081480972160102e-09,-1.4487880769417744e-09,-6.319469080684945e-09,-2250458.980031742,-2250416.0667014034,-2250483.78688958,-21.094201424698536,9.983468208288636,-22.647629631989457,0.0016708896657413133,-11.25620100112066,14.26874534846244,5.48085150297509e-06,-0.00026242257954580783,5.456675492959567,-0.07447422085285162,126.73380894864344,37.51608671250486,21323
3786649.387942606,-5.061301921787743,-0.017734883912985944,0.0032416523874219043,-80.80653718123621,-44.252835072037385,-0.059622779526602034,-0.0064884246654391626,-0.0045683374976981765,7.053515157148841,-160.37510598973677,0.11621507518772782,0.33425592999978376,0.26472699970172875,0.4672956948471412,-0.0004405958156326427,4.1606075324717895e-09,-1.5095729840800165e-09,-6.170024341224008e-09,-3786493.6773812207,-3786450.982140553,-3786518.797759792,-20.99975640209572,10.04152302055897,-22.75267018558852,0.001675732472210233,-11.07933797169772,14.156460135057333,5.078176277655807e-06,-0.00026260540383132717,5.376720908585931,-0.07416548658089851,126.73735307054208,37.51538694098997,21324
-62460229.89638357,-4.964286889161031,-0.01764568682180787,0.0032410702190794924,-80.46181624022903,-44.32697404366813,-0.06089073971264703,-0.006550640718141665,-0.004537458039750308,7.064922957324645,-160.15782207612764,0.11620556427907003,0.33297319509557843,0.2662637815318069,0.4657360114872521,-0.0004460530854151791,4.248812609533485e-09,-1.5767560021643307e-09,-6.009906078752499e-09,62460385.97429476,62460428.21797257,62460360.27698248,-20.8968280984364,10.084021918431992,-22.844837329166143,0.0016972721277749678,-10.89797731918297,14.032690849823169,4.538267162789333e-06,-0.00026321195432708536,5.302029316557449,-0.07371225680975134,126.74211095416764,37.515279842530006,21325
2886410.2089427523,-4.860951487037761,-0.017648075656737313,0.0032515566042079767,-80.45502551772451,-44.40092527666914,-0.06160723575704807,-0.006464544897977709,-0.00450964134934676,7.055367029923082,-160.0854234730046,0.11608470849885615,0.3321003888986426,0.26755092799476415,0.4644394940456384,-0.0004507639159874434,4.325323916921475e-09,-1.6394689518460597e-09,-6.05545579149646e-09,-2886253.73926084,-2886211.73614467,-2886279.8807598664,-20.802880629494652,10.143085451085105,-22.95126426212665,0.0017081259132732567,-10.799558270139144,13.951456027637196,4.065830945332085e-06,-0.0002635547628729185,5.23089554291154,-0.07340687199215494,126.7485031464966,37.51560938874926,21326
3617946.114985282,-5.177579762610639,-0.01775592552515984,0.003240406977636033,-81.59311450735922,-44.00708109283009,-0.060514377309646435,-0.006418667950884504,-0.0045610438632554704,7.044973950764278,-159.487071860828,0.11641140580443689,0.3330348065898583,0.264372924651342,0.46712818517889904,-0.0004072705910933846,4.203245194736237e-09,-1.5345300175984568e-09,-5.918189100311648e-09,-3617790.631804087,-3617747.895649693,-3617815.5926940273,-21.06515059610864,10.081157750503595,-22.772629565605516,0.0016611288952739888,-11.027383410631574,14.063562461824922,5.239565772422038e-06,-0.0002613557247471556,5.296603383491627,-0.0740912354770887,126.73710299172977,37.512701817751,21327
-396270278.3606996,-5.246494824259351,-0.01758728768889146,0.0032221224073601287,-81.36031348209983,-44.14949601942987,-0.061726542510962754,-0.006648721875280517,-0.004558268570201701,7.114429926645312,-159.85033964659135,0.11677487641873138,0.332558935592061,0.26237938550423584,0.46863732736856933,-0.00041649635089819714,4.167463958717853e-09,-1.4923061815427036e-09,-5.55045104450011e-09,396270434.3305858,396270476.43473715,396270409.0026701,-21.19776141865449,9.961225834978945,-22.592654721850636,0.0017060613112040053,-11.081688727078415,14.04737586430348,5.433906046838162e-06,-0.00026170013911343596,5.355411706402576,-0.07384987540555857,126.73357519465186,37.5129551650066,21328
7800985.585826549,-5.375643413280155,-0.018119449223532494,0.0032643574664404525,-82.05177909726157,-44.28356569395761,-0.056949146042871504,-0.006121559699877275,-0.0046420341609272565,7.054814015985081,-161.99523962037475,0.11639345372767285,0.3377136310259979,0.2572168719332519,0.47436812935960354,-0.0004371552870397374,3.874273735504307e-09,-1.284042826802625e-09,-6.753325928663285e-09,-7800829.925244422,-7800786.426304249,-7800853.826121845,-21.50003322835766,9.82589406902019,-22.29936938436224,0.0016576555030465253,-11.871375697368142,14.560864496061326,6.835034567324145e-06,-0.0002609301066013542,5.643465717542243,-0.07529363317977901,126.7248954590203,37.516428945139154,21329
-15367813.547109319,-5.254964723778485,-0.017919637772376353,0.0032489917347704855,-81.51762652337425,-44.252662270714296,-0.05792003413551301,-0.006330503919844179,-0.0046160989614708985,7.058264346454791,-161.2629921594758,0.11634445602459667,0.3364067867760818,0.26038013472224,0.4714047577603771,-0.00043837121037062414,3.983799516256789e-09,-1.3697195118225636e-09,-6.458849071072679e-09,15367969.126402881,15368012.312041327,15367944.7769555,-21.28706936045562,9.90747654332801,-22.48254006511758,0.001663403651719402,-11.52860158945308,14.396768289376224,6.149270878785847e-06,-0.00026162085391829925,5.541610021244281,-0.07486182566594496,126.72914095377996,37.51599952583299,21330
-10530714.374328675,-5.4268254886144165,-0.017943974589875206,0.0032469068087352085,-82.6805731151051,-43.92357880228471,-0.05902799559548624,-0.006225494646185619,-0.004609957438056916,7.046836066451725,-160.1447389228495,0.1166038079651076,0.33496393806816555,0.2595718649415523,0.47146768930197985,-0.00039352907707118894,4.0259759242252446e-09,-1.39162436093191e-09,-6.145022502943608e-09,10530869.649684971,10530912.939155743,10530845.577634713,-21.395271019210952,9.950111029421988,-22.494288695416405,0.0016432414069622264,-11.49601463780142,14.294794372307479,6.450809552677887e-06,-0.00025987474554371265,5.447203420213662,-0.0748373275049874,126.72896966340448,37.513023161354845,21331
-981891.7805617611,-5.625979950799413,-0.01815908423742011,0.0032624308792415994,-83.67816411916571,-43.85927450760695,-0.058490391533719197,-0.005963125961936508,-0.004636086884076036,7.042861156848069,-160.61933992347676,0.11675388226547248,0.3359014281048028,0.2556304953850061,0.4748960818557304,-0.0003774075747584475,3.9160122041516e-09,-1.301209554224819e-09,-6.353563808343718e-09,982047.0939833622,982090.737872203,982023.5950133236,-21.679734461534846,9.866908974750615,-22.28659693079788,0.0016333793718868292,-11.875518468402804,14.445700925296904,7.330550471377657e-06,-0.00025854313179696215,5.531564946475209,-0.07530920232240511,126.72456153357894,37.51284888767801,21332
-604389.752927381,-5.603783875781742,-0.01826116739785097,0.003272947576441078,-83.34718089806759,-44.04235321122057,-0.057627266278523145,-0.005897218517422631,-0.00464993116984008,7.047612272031488,-161.54209807383154,0.11666048575354551,0.3371328274199825,0.25437823463790227,0.4763852691035599,-0.0003983050901747764,3.845679457648284e-09,-1.2510654587806468e-09,-6.654013071583266e-09,604545.2986738147,604589.017652735,604521.8553023824,-21.7415718191278,9.805846146712593,-22.185075189158823,0.0016424780618921784,-12.063763556922517,14.571272246162204,7.510759855566608e-06,-0.0002590625940218946,5.624496562825123,-0.07550402570633272,126.72272411487454,37.514294919956676,21333
-6427487.197065968,-6.128093838851775,-0.018996600450933578,0.0033478320723276033,-86.68403286848736,-43.913454961611066,-0.05929534821903668,-0.0048131541169401685,-0.004658866431529772,7.033223541746648,-162.57551128755915,0.11718963970587647,0.3366793097531284,0.24268529854142468,0.4854712069455652,-0.0003350451766233265,3.675274623033932e-09,-1.0978267119235621e-09,-7.146352396854076e-09,6427643.888302759,6427687.973199918,6427621.244258363,-22.609437653901946,9.640028452090053,-21.658631028792847,0.0016502049318373679,-13.096626314021053,14.809565705385186,9.516339603095985e-06,-0.0002547304177941067,5.703444372545389,-0.07614000313934252,126.71522085131534,37.512349271270885,21334
-5079816.901475657,-5.912824809514831,-0.018278743528357407,0.0032692615490567817,-85.53448046122526,-43.48086550846486,-0.059876626516435424,-0.0056915263289367655,-0.004634424597307951,7.031183299284299,-159.60770900427684,0.11712364842731882,0.3344553985425644,0.252711878045335,0.47664163975524065,-0.0003187262062399335,3.920869386437881e-09,-1.289528645746038e-09,-6.082588392111494e-09,5079972.049489905,5080015.889264231,5079949.034599401,-21.94769920187158,9.87603091334669,-22.203465504877727,0.0016121405741180842,-12.027605308920604,14.390058262722508,8.058109500700052e-06,-0.00025592029690313253,5.4542577754954396,-0.07544829669059656,126.72312378787706,37.51022634485727,21335
-998310.5480448555,-5.609657382108451,-0.017988358545001824,0.003247315014306818,-83.98330632229245,-43.59829100815983,-0.0601060743092144,-0.006080616016070709,-0.004603566833822344,7.034768952453955,-159.08198264303041,0.11687384373015768,0.33355508678115203,0.2584005525983165,0.47183213146249126,-0.0003476268860446721,4.061228607229261e-09,-1.40784593755815e-09,-5.853889019824541e-09,998465.5803821336,998508.9782733672,998441.7995479286,-21.527159160930808,9.987245743818473,-22.491074114092765,0.0016233758309756913,-11.502297217129044,14.202536410177265,6.816503873564401e-06,-0.00025798031640533075,5.356630625601399,-0.07483623885330438,126.72851926211857,37.51048241928701,21336
500623.73086852755,-5.752694569326708,-0.018002658237408996,0.003246721604675816,-85.12961476901286,-43.30167309470168,-0.06134530456617436,-0.005964352025632703,-0.0045897571711428645,7.024722636410185,-157.9778016029335,0.11712322934991712,0.33190935653550513,0.2578264657055929,0.47166959429256095,-0.0003053380799998044,4.118084569527711e-09,-1.4415155358316963e-09,-5.531169397718704e-09,-500468.86881429964,-500425.4693044336,-500492.5086616256,-21.61418905592668,10.037690513519708,-22.52022516488233,0.0016078534515114066,-11.452277822541241,14.080498175938464,7.017098274798092e-06,-0.0002563101647433089,5.249423918475618,-0.07472208797580976,126.72887410436182,37.50824363218556,21337
5902676.286640055,-6.077887236899867,-0.018279667299065595,0.003267340087504819,-86.86112052237783,-43.144558821675076,-0.06123218667546208,-0.005563142215771992,-0.004620376826911879,7.019240983673457,-158.38169078573827,0.11738790764507097,0.3327140352292404,0.25203550130745267,0.4765020622795644,-0.0002711891344733228,3.978591854537202e-09,-1.3230249580008898e-09,-5.727024829916345e-09,-5902521.347464658,-5902477.472170612,-5902544.16889587,-22.04622368974631,9.930496189429409,-22.238434716568616,0.001593750092947963,-11.980384332972045,14.26363187310368,8.31208486366385e-06,-0.00025403424540109754,5.338316698909962,-0.0753646308232925,126.72367451730786,37.508087894345195,21338
-1446813.8900398437,-5.407028951331245,-0.017850433961552413,0.0032406724542323045,-82.8950362784591,-43.73160421878346,-0.06055109521408568,-0.006269589240950285,-0.004578767301461079,7.037959389400244,-158.95673411089516,0.11668841318656245,0.3328816883435846,0.26174169275160136,0.46904413235302694,-0.0003694234905490102,4.1541670382418905e-09,-1.4863739362759548e-09,-5.7818875300523135e-09,1446969.0404704052,1447012.0937876473,1446944.6747308276,-21.281654921135114,10.053863111948193,-22.659468773335757,0.0016378688115622133,-11.204614781810875,14.090781617974317,5.990201251205481e-06,-0.00025944152983055704,5.296393658965161,-0.07440131153504995,126.73281609389528,37.51084224358553,21339
