intercept,주거인구/직장인구,소매업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,아파트 가구수,상가밀도,BAS_AR,외식업매출비율,x,y,BAS_ID
118.99205780562832,0.0074709518889770135,2.7507494289713777e-07,-8.947771482742674e-08,-0.017842265462956634,0.0006478485661521522,-0.0003974685725153682,-10.797723156799115,2.3960194750099704,126.72294689379429,37.50268173515215,21358
121.14082881017637,0.0328800470322717,3.031586087511306e-07,-2.2238989651212386e-07,-0.014247134626330772,2.1186358229570434e-05,-0.00042148762026096185,-7.203026198895205,1.0132403190519081,126.72364014682157,37.50006989086598,21359
122.47378530844887,-0.016859817295590888,3.8969194975798085e-07,-2.3872734413520014e-07,-0.01350537987277452,0.0013165167138809882,-0.0004650104030553922,-3.804569628431986,0.7200395538186406,126.72789212345697,37.49975562666252,21360
157.6178696159713,0.4097545750091079,-1.234954635933008e-07,-1.129989343178713e-06,-0.02157162893056424,-0.0025568372498553055,0.001204860347196593,-27.23705397861906,6.088407854796931,126.70625897179377,37.50751514282017,21361
155.16535992225525,0.5207643413780492,-1.1220151527407915e-07,-1.2938737996889952e-06,-0.020676741884661985,-0.0028943767102594413,0.000903532520463487,-25.580982405400917,5.689104343177426,126.70603903400313,37.505428800513634,21362
142.57066505259786,0.2534312460717707,-2.6526587656388774e-08,-7.357253959529161e-07,-0.02385713782525248,-0.0019665180133213605,0.00043239429451463036,-23.1714006560677,4.218571875976141,126.71172592855608,37.505935087045756,21363
125.95288191542532,0.05102239044660663,1.0624856651660442e-07,7.50491242400372e-08,-0.02451750197835679,-0.0005424650505855229,-8.486623183990243e-05,-19.915990519404197,3.0656065806649333,126.7172762651082,37.505896698687394,21364
123.13778812290506,0.07191048696569705,1.2508484551699652e-07,-1.903890860295378e-08,-0.020117533878197428,-0.0006917286740794716,-0.00024869193007667046,-16.855736542917235,2.5511932224091005,126.71852583137303,37.50397113772221,21365
120.57816430732503,0.013790546918249387,2.0839745289029606e-07,1.2957856903708162e-07,-0.021547859321398147,0.0004032018773501455,-0.00031223412063187677,-15.550513283754897,2.845143280258478,126.72078037435098,37.50460855291769,21366
166.8283591606862,0.6538064365525537,-2.2373625590076336e-07,-1.6776128174072e-06,-0.01868999320693948,-0.0037161708670829,0.002215699124575981,-28.60213388219993,8.055868893932297,126.69610854079217,37.50761086235353,21367
168.20762549724608,0.6885080935108217,-2.264406859003561e-07,-2.656173918382e-06,-0.01828249419707515,-0.004181287749353514,0.0022239478053091523,-27.548161077205563,8.70021569957182,126.6927399380419,37.505830653325894,21368
161.816462670835,0.5810120124128924,-1.7015891308362487e-07,-1.5749088440292561e-06,-0.019316807078908052,-0.003310339351529473,0.0014135753756695187,-27.561061500035848,6.896258257689446,126.70152751391542,37.50659199812723,21369
156.73264258324457,0.6417698034270777,-1.192127520636197e-07,-2.0608485206043695e-06,-0.014307177956951885,-0.0036710703839155493,0.0008827673671343592,-24.372613430898948,6.514012903279068,126.70162443649025,37.502897928765144,21370
163.8151982590275,0.6837288984120127,-1.6446299172832652e-07,-2.7137514885612054e-06,-0.014200445758790904,-0.004294670189099165,0.0015342652275127941,-25.33618666193003,8.054139530669191,126.69520502609744,37.50286720183397,21371
145.31488336930158,0.5781966479793781,2.919552181259419e-07,-9.635854315765357e-07,0.02238434077269491,-0.005170112359948161,-0.0004514104921915766,-5.328744576391813,0.38616729732362076,126.7020675056008,37.49139964949855,21373
144.1959460478512,0.5646766432061646,5.314577327687537e-07,-1.0097333543478952e-06,0.026684676164809823,-0.005762664252504369,-0.0006480061955759233,-4.79169778771106,0.53078922145819,126.70027029496818,37.488367611917496,21374
148.56745745961481,0.61018325235007,-4.24480774676518e-08,-1.2518844190715747e-06,-0.009275842842679054,-0.003455464533874116,0.0002766647101688386,-20.494898489164342,4.704339680791746,126.7055160291966,37.50116515207217,21376
139.08625194225175,0.4747378456563819,2.2361782024847806e-08,-3.815922873052195e-07,-0.01131335364311649,-0.0028090597268392308,-0.00012653283925009666,-17.91173184098911,1.60456361694201,126.71217894136385,37.50126040269885,21377
125.84649799129389,0.18980087232615206,1.4639545923575625e-07,-9.074857895087005e-08,-0.01435651345273073,-0.0015816834114008383,-0.0003313391215412738,-14.001482554916093,1.1995177019361363,126.71819686460479,37.50113120429761,21378
122.12122174209065,0.08313439967254671,2.291769229735796e-07,-1.4609538833151114e-07,-0.014982499816736597,-0.0006647996276724244,-0.0003825823530256915,-10.48579206703622,1.4314870037730747,126.72111409037743,37.50083427122422,21379
143.07722514307298,0.6249094248003736,6.665807636229902e-08,-9.906270061621473e-07,0.005446302166018109,-0.004016620510765815,-8.637802244371422e-05,-13.240125953283497,3.297928418627901,126.70516062378178,37.49703809190434,21380
139.61627141287696,0.5910892293450806,1.8331746629448942e-07,-3.856785011166376e-07,0.008315188030889702,-0.004059300822637921,-0.0003511489626599936,-8.264868264562297,-0.2768371017578515,126.70834902087414,37.49416096052327,21381
