intercept,단독주택 비율,주거인구/직장인구,소매업매출월평균변화량,개별공시지가 변화 차분평균,평균최근접정류장거리,평균최근접역거리,외식업매출월평균변화량,서비스업매출월평균변화량,서비스업매출비율,BAS_AR,아파트 가구수,공동주택 비율,x,y,BAS_ID
106.98035673706136,0.060080630734209536,0.1456478247887672,2.596992001528365e-07,7.650671290143086e-06,-63.929768431878145,-3.585206711625138,-1.7685629626710937e-07,-1.2584989879121077e-06,9.315946893354784,-1.6394006033275481,-0.006007371639857588,-0.022670645777840243,126.73385536785966,37.4916385116362,21400
106.73986258350061,0.006552053744763753,0.1134421476084236,1.2229791765256892e-07,6.25193585067367e-06,-63.1247531180108,-5.489027321174605,-1.8204019958059478e-07,-1.307285829407304e-06,7.489346084505957,-4.6632950452185185,-0.005779132236654354,-0.03817910318139779,126.73805315071594,37.491102177440354,21401
106.57244001323784,-0.07361671597428188,0.09284740868924485,6.990646155199463e-08,5.477042708220417e-06,-63.000001791590996,-6.869382239973037,-1.900955551559402e-07,-1.338329269460372e-06,6.079975663558842,-7.7613817329700705,-0.005646905880136156,-0.04533542177029172,126.74135212742111,37.490648494906665,21402
107.76898374096709,-0.10216041170336705,0.37567543520234925,2.3689744183577177e-07,1.0056681235004918e-05,-56.94335021879944,-3.2237912662333827,-1.6213592134004338e-07,-1.2984201638527141e-06,12.33548998843915,-7.649112912783475,-0.006160567017871849,-0.010815141007839035,126.73270623097748,37.48953454642509,21403
108.49188763857086,-0.5902923891210032,0.6383199159663494,9.904792654293124e-07,1.3151901549286507e-05,-52.36803286185455,-0.4911714321476959,-1.4256751119260988e-07,-1.2045939932888372e-06,15.409222401681557,-3.9683978792665124,-0.0075665377919596054,0.05087099444753747,126.72350279514926,37.49037966390614,21404
108.28473799927389,-0.5774522926947612,0.514029290784314,1.513080490439807e-06,2.0749349368312506e-05,-24.088391145575574,-2.4411670517030024,-1.686382506296067e-07,-1.5210369523941165e-06,8.64758571542202,4.503682599294136,-0.011669653381803993,0.1028651101747736,126.71190655939117,37.48827801913773,21405
108.84978796862416,-0.2798896146415217,0.6685011135490599,5.661839393451692e-07,1.3608894867646698e-05,-49.501101282196075,-1.0222002715732414,-1.3770445651576489e-07,-1.2918365000848754e-06,15.565852746803161,-10.56232234923477,-0.007095220348787841,0.030252058657021838,126.72737099803639,37.48833961691259,21406
109.18281341397004,-0.5854567849964667,0.7256158148448366,9.552587195353137e-07,1.5090424063283356e-05,-46.30760629478436,-0.32449423613935346,-1.1951007208875152e-07,-1.2713831422685533e-06,16.394948446268618,-9.971921358152184,-0.008401967490726941,0.0571842934866688,126.72347860560502,37.48862329371838,21407
109.09836653844795,-0.7077943238998093,0.6789241615096977,1.2808711130507525e-06,1.690060737021647e-05,-41.13669780478289,-1.8721082847551773,-1.0486216884526179e-07,-1.3461210930700292e-06,15.263588314020948,-12.610773721676672,-0.010298777580896243,0.07454065676137218,126.71952945056313,37.48791378424038,21408
108.83885141241487,-0.5458181467660801,0.5993907499080781,1.4715132020487273e-06,1.872002555258589e-05,-34.561060589562274,-2.563404709203734,-1.2017600526006148e-07,-1.4455755137811816e-06,13.137440447713201,-10.454531302736825,-0.011710829398764942,0.08886110672035749,126.71629369822541,37.48732526129932,21409
109.0447673436862,-0.3898421087742756,0.5619033858620615,1.385146206579827e-06,2.211930935299054e-05,-29.43094574068518,-1.6671296014374013,-1.8472986979259535e-07,-1.605235809133681e-06,11.808363595247197,-10.267633485285423,-0.014012297312609823,0.10000778602638682,126.7150936484797,37.48495080379566,21410
108.78767539549997,-0.3249490030554954,0.5230577999562651,1.342039814405852e-06,2.3720750547922227e-05,-25.5402117625451,-1.0745816559344261,-2.8167521499202754e-07,-1.6604968155027573e-06,9.631720425645272,-4.486591930343728,-0.01434445034147387,0.10860598956531166,126.71307511862561,37.48456806462932,21411
108.48049116666596,-0.11474130681444361,0.4951053917267928,1.0765112698836194e-06,2.6257280040889223e-05,-23.398044921253497,-0.44586176406404743,-4.5588315561058046e-07,-1.7674546735915346e-06,6.549824512867574,0.1555479641228601,-0.014893746468827077,0.11652792122997019,126.71107141143118,37.48336660569243,21412
108.20418628934718,0.0669552228102187,0.4827447427200646,9.510885759358278e-07,2.6935510003132295e-05,-23.175050189359723,-0.22460321423171847,-5.57401099653523e-07,-1.8070316549535804e-06,4.617682201674,3.15708879223218,-0.015664282898930723,0.1199667986293825,126.70971286325026,37.48297866441356,21413
108.4621761670366,-0.14544840312927876,0.6031491803029261,2.2295422210997414e-07,1.1943734958279109e-05,-51.542556088166336,-2.651090511604903,-1.463616743827611e-07,-1.334364066478575e-06,14.659341925800804,-10.858309527165531,-0.006394839472407302,0.0011765597400267558,126.73181557540234,37.48800429388356,21414
107.62767294349888,-0.1918334197689007,0.3662407785708628,9.226575515777897e-08,9.481434336662239e-06,-56.38076458199694,-5.58142409156917,-1.6432354739313224e-07,-1.3656094752280232e-06,11.751400859821683,-12.85280182521336,-0.005950283166540624,-0.0257514231096206,126.73690993644202,37.48783076844946,21415
107.03693684914163,-0.29945888498937384,0.27572439901970947,1.1502149852533881e-08,7.413694793097115e-06,-57.95538915841928,-8.63776451365138,-1.8608765217625562e-07,-1.45673621911852e-06,9.290964393847839,-17.494090730602863,-0.005577380040892714,-0.04818519962092372,126.74507215985545,37.485964873332115,21416
106.05067193017254,-0.6627170303499061,0.20641915848577846,-7.817876213824709e-08,-1.4496122311046484e-06,-60.90178405231872,-13.427074233796791,-9.872680230381853e-08,-1.875119856048762e-06,10.311022613247543,-27.720458540748453,-0.004667378429116707,-0.08761634329394744,126.75471685962937,37.47834825661552,21417
106.99674640489624,-0.40745706694244466,0.3971682770586322,-3.412041107251718e-08,7.212084366826647e-06,-56.30638189936067,-10.137083332355088,-1.920384915250593e-07,-1.5877106680615962e-06,10.55962202573719,-21.311559106499132,-0.005170207589268484,-0.058077885014207874,126.74898561442397,37.48287241987407,21418
107.48153363610673,-0.30386274028103544,0.39678050230993,1.4016518623661109e-08,9.247590762470614e-06,-55.995054175012754,-8.0750443261038,-1.7220333021923757e-07,-1.4623227745974684e-06,11.562503511887192,-18.49167917476855,-0.005557685720036719,-0.03756788212933954,126.74284871939717,37.4848722982534,21419
108.02685891677274,-0.2883541341110625,0.5516769821639582,2.9236311754808914e-08,1.1144689621043417e-05,-53.23027322982081,-7.0409485842829085,-1.5768981734498323e-07,-1.459499833355041e-06,13.799832138961289,-18.531148054186488,-0.005550032017289933,-0.023741982765213332,126.7394528724412,37.4844016726677,21420
108.42452294181257,-0.28512377652462984,0.636054835069644,4.767739187731524e-08,1.2483747520424164e-05,-51.30672991608568,-6.187392731853991,-1.4735940350592184e-07,-1.4542093153584895e-06,15.056023292206827,-18.572404270448004,-0.005745340385055923,-0.01208343235916319,126.73705790909489,37.484080234448285,21421
107.87511653158897,-0.32093547889564944,0.5467058503883877,-8.423087968320581e-10,1.0912419984808822e-05,-53.561667821599855,-8.253734353986385,-1.627245858381009e-07,-1.5210199812760204e-06,13.743080225926048,-20.532061444665427,-0.00524604995446232,-0.031069187651739785,126.74284618265462,37.48274526216631,21422
108.21615455123947,-0.32272614377196657,0.6226860276392561,-6.628536170718948e-10,1.2359862147238632e-05,-52.14439082879565,-7.9943466566433266,-1.5280985547130783e-07,-1.5371471651193499e-06,15.093260891917724,-21.300258816005414,-0.005053161873348133,-0.02188379312205417,126.74165449694242,37.48161073619528,21423
109.50589700237477,-0.5712868435665845,0.7162893934238144,1.0039311334530402e-06,1.7150409081540442e-05,-41.98165347564351,-1.095645574145426,-1.048486740630507e-07,-1.3833643629239616e-06,16.088224439093533,-16.42435264256908,-0.010332931368937596,0.06537541602994193,126.72237107261779,37.486114291215785,21424
109.41672715818949,-0.25780245013128467,0.7491599178440695,4.995180750638409e-07,1.53807991358912e-05,-45.54153961464727,-1.024308292203429,-1.1763320011721965e-07,-1.351371090570955e-06,16.64833972480733,-14.877190226005979,-0.007784694998833493,0.03960452346094736,126.7269117548157,37.48644460274113,21425
108.75200554037424,-0.19660822510210083,0.665795228408079,1.610537487477645e-07,1.3164917077287665e-05,-49.708576771501185,-3.5152345893018233,-1.3878989857662931e-07,-1.3805400776038214e-06,15.441777643029992,-15.291731144504435,-0.006285996440370109,0.005511127607441449,126.73217724483142,37.48605426770212,21426
108.0913430746765,-0.24136378066160544,0.5426692685135069,7.45634749800991e-08,1.0995090763074581e-05,-53.00203061429036,-5.60057586841334,-1.5496855246920657e-07,-1.4070093424084957e-06,13.72162278459659,-15.482238410314142,-0.005939694363930402,-0.01880867817653155,126.7365898540276,37.48621821910901,21427
109.17711126129979,-0.41614212592054506,0.5864453207043978,1.3345046285831436e-06,2.131470899540726e-05,-34.03982270654768,-1.5526712050198648,-1.7271315930718305e-07,-1.5907020164942962e-06,12.994229028805526,-14.621671847722553,-0.014474140505210148,0.09185917253426036,126.717177750415,37.48376835344411,21428
109.54246669620272,-0.44894618274888165,0.6464447606045451,1.0708723879651187e-06,2.055151512990506e-05,-38.43854982522523,-1.5879533027324964,-1.270449216761457e-07,-1.5646645984154279e-06,14.743461171120163,-18.93878557916055,-0.013380534317003557,0.07838136421611532,126.72024756764228,37.48294006904674,21429
109.781498432991,-0.4086303411129025,0.7096162719059408,8.448931496382016e-07,1.9270167661643287e-05,-40.78772384830078,-1.442606082892298,-1.0244545214505542e-07,-1.5051665893013741e-06,16.019738827429535,-19.835216181194063,-0.011606620864156952,0.06642536571493013,126.72278842554158,37.48324345251364,21430
109.73673198016078,-0.21073596967129285,0.7419189318146695,3.855087277845118e-07,1.7837366797820282e-05,-43.286657402561666,-2.119051411231179,-1.0623870105168352e-07,-1.4756138285719604e-06,16.743842812986642,-19.74037916051584,-0.009117652171652703,0.047912908894833656,126.72638403027585,37.48279103909148,21431
108.78583179444851,-0.09288268287277968,0.5333872994594883,1.05994716053379e-06,2.5743514062830546e-05,-31.193958572501355,-0.6984221328147162,-4.023471911560938e-07,-1.7759508685028431e-06,9.239440597549583,-10.12597452587664,-0.016949724807069834,0.10495123125188098,126.7148430739005,37.48080919841136,21432
107.78692147772374,0.36747776683424455,0.47202628228009963,7.71410107254632e-07,2.8836388893009527e-05,-23.89925626971521,-0.012337763253773115,-7.649767291200426e-07,-1.926228312645103e-06,1.068834962575564,6.039001757869915,-0.016680377946564733,0.12591634143856997,126.70758047376522,37.48169871570618,21433
107.32628832005443,0.4082321427096024,0.4688571564094648,6.340224320713816e-07,3.331617680619286e-05,-26.631882075867416,0.1810497533224642,-1.162777311632494e-06,-2.1767920655381247e-06,-4.188793484603035,6.710159695491525,-0.018485475700640235,0.13596459091528212,126.70501865787928,37.478362591715,21434
107.8245366833486,0.3421367076880167,0.49004459155330904,6.678380247372937e-07,3.271627344784575e-05,-27.860556091811343,0.20210381526313137,-9.663948933708382e-07,-2.0787877872469022e-06,-0.04816980790758718,0.6839775766668375,-0.018233385889396988,0.1297362589399953,126.7085079976983,37.47817386366074,21435
107.44798787215697,0.31516234888395256,0.4876429894892439,5.43864853814061e-07,3.519959740278708e-05,-32.18273810819611,0.3461483018739573,-1.224144967758439e-06,-2.1899237231044415e-06,-2.9027355150148226,0.0020760664776169335,-0.020185310883621795,0.13476628270143987,126.70721419994298,37.47468659381059,21436
106.9586898186471,0.34029009193241627,0.45112670131261384,3.9576789219081035e-07,4.187478998289411e-05,-32.37018709793071,0.7203261544768997,-1.7581732499548444e-06,-2.455712405869593e-06,-9.314848241315637,4.600906141664058,-0.023342511706111214,0.14539020906185254,126.70397172235378,37.47318102192242,21437
107.10840141906074,0.28779343414320363,0.46285589098852903,4.0196348428287705e-07,4.2112123698051726e-05,-36.01018414752306,0.6169164784638532,-1.671998936278029e-06,-2.3779046634979874e-06,-6.859861335127819,-0.64544440512595,-0.02346924790192622,0.14004038353450235,126.70643758842904,37.47198263683672,21438
106.4144734774942,0.26341677814738956,0.4152637355422737,3.021564654486795e-07,4.618571640279141e-05,-42.4230384937276,0.5830554190816883,-2.1182996309137836e-06,-2.488478718625637e-06,-12.358657301086204,0.4051303262042225,-0.02558618841748695,0.14101503729678724,126.70483955450528,37.469765617336265,21439
107.68288688130642,0.35111592559611293,0.442012844327104,7.714718324089172e-07,2.9577199861642408e-05,-17.183455111768467,0.05968802534304607,-7.812053307195339e-07,-1.950397302791298e-06,-0.8844672282147332,15.114253825746516,-0.014878170227030795,0.12694798673339722,126.70578803824107,37.48380875851737,21440
106.98215984268492,0.4753976240196235,0.440691109600498,6.189812799513968e-07,3.164905199305584e-05,-22.979686625641968,0.17131401854775907,-1.181420900288291e-06,-2.1908950229772e-06,-6.5136734093133635,14.892233270067704,-0.016680670717769044,0.1349009724264993,126.70250507865805,37.48083151256389,21441
106.3923096130305,0.49351557789387934,0.418525634314747,5.501194766477241e-07,3.267406549287255e-05,-23.272253451834715,0.4548020796246841,-1.5545867065294741e-06,-2.449014875067009e-06,-12.443393387506873,21.71573800061571,-0.01744506769560105,0.14100445097020997,126.6982352937803,37.479768325338654,21442
106.43134376200078,0.4505219890511089,0.41223065504252243,4.3090821922791024e-07,3.802479085578578e-05,-25.029481664647996,0.43224681596724057,-1.8738342411976862e-06,-2.6328016862651188e-06,-14.79430649907465,19.409048603086628,-0.021002756680300334,0.14797591028711587,126.69854068956828,37.47697521518513,21443
106.88871650238829,0.4078396367793707,0.4482704710100288,4.833785618803826e-07,3.697915265275051e-05,-27.78634193385409,0.3763171513872199,-1.554769203372496e-06,-2.398605376259383e-06,-9.291731096609418,10.011848287790036,-0.020425120768722792,0.14396636163478746,126.70202619501492,37.47620631922906,21444
106.60531443136057,0.36174873247966755,0.42318830493544185,3.3891637255415435e-07,4.39625279941258e-05,-31.72780768529983,0.88759789858298,-2.0442533213885544e-06,-2.612101110252004e-06,-13.629361624164554,9.922026166197314,-0.024481140613430326,0.15013358574553456,126.70153094779319,37.47301138641921,21445
105.85279067990959,0.29387775334823024,0.3722058962977153,2.6522817166613644e-07,4.5467940947432774e-05,-43.5226216291768,0.7808051212288234,-2.351720347667596e-06,-2.598906216610466e-06,-18.03407199923509,7.288970754164385,-0.026464202557156175,0.1448131626908935,126.70174218856947,37.469454654473004,21446
106.06591063289497,0.5836661119587085,0.4056533429844318,5.437897248547277e-07,3.1172235030841623e-05,-16.896990660389005,1.3490576360651159,-1.7381763613607766e-06,-2.6696742999944303e-06,-16.376348477406278,36.006453611400886,-0.016326743049141643,0.1442038312525915,126.69483404621613,37.48204593719541,21447
105.5611144622456,0.530133773212326,0.33985587440618964,2.365026068953233e-07,3.9528445494299685e-05,-20.0122768858678,1.821486415522195,-2.571253189241399e-06,-3.5892246960667027e-06,-28.814156218012997,53.56292746301375,-0.024832557793781122,0.17010846192314985,126.69062932404566,37.47635873189149,21448
104.98567503125315,0.4876501748162982,0.3026470853773491,1.792587712501246e-07,3.659038408247868e-05,-30.064812341262787,2.8781308531979777,-2.6094550111761313e-06,-3.7289144003422434e-06,-33.26327194097452,65.14638227251271,-0.026235100293379422,0.18030471046753865,126.68816734269693,37.47328903992396,21449
105.68340068736137,0.4391411219908057,0.3468550766482872,2.447083152932415e-07,4.24995874339286e-05,-27.16380848050677,1.525455527490574,-2.5210216383441482e-06,-3.199211821798951e-06,-25.60989104389845,36.89178402232401,-0.025733941611141002,0.16209608509988532,126.6940311275361,37.474062581305255,21450
106.09058652739944,0.430290940713968,0.3802395366170286,3.052951087819587e-07,4.2722405126319714e-05,-26.51478089744257,1.0019492748023024,-2.3246793052334094e-06,-2.934960313901455e-06,-20.49097995450074,25.65433992902695,-0.02448790104305927,0.15613189891026913,126.69664142405678,37.4747875190257,21451
106.05783476935758,0.36303766729377374,0.3802104469897527,2.6932381470311887e-07,4.545110253117921e-05,-34.087571994665346,1.1830721866710436,-2.3679812173192768e-06,-2.788143928015603e-06,-19.34661784925811,16.603989207184014,-0.02601524993567391,0.15371528698705517,126.69904100534173,37.471885756985365,21452
105.47012444125636,0.3485220367246179,0.33701786294042335,2.378783905859821e-07,4.295225603070734e-05,-39.771611053273105,1.3075526632872236,-2.4908196613721643e-06,-2.8356838325412456e-06,-23.759195849963998,21.46664229362078,-0.02670382800915562,0.15286450311803373,126.69750605651875,37.47039123769449,21453
104.9349361894547,0.3412814864743261,0.2985341859163817,2.3288056847077588e-07,3.748376956870039e-05,-44.97359851493283,1.3192218587818125,-2.5172048422876933e-06,-2.8652819102459997e-06,-27.297553544713963,27.41808429944446,-0.026854395196967064,0.15113757401813133,126.69593885139915,37.46944290368492,21454
104.9347048037055,0.39635519846635303,0.29383393467701785,2.0692416052782835e-07,3.6672914894576755e-05,-37.88026101867958,1.9938494424906597,-2.566046796621205e-06,-3.2287159056027974e-06,-30.339122864884757,44.730151733560845,-0.026618850171425984,0.162558323402586,126.69237158317031,37.471207649397485,21455
109.145190260341,0.08285449477627133,0.61135279498833,2.903183419547817e-07,2.349226815543614e-05,-42.98741794416166,-3.227075439857047,-2.712456965633033e-07,-1.7185743653250155e-06,13.851662054848147,-19.819253741623687,-0.012782655140827265,0.06490970032105685,126.72368665566553,37.47607395902775,21456
107.37773796508623,-0.5239426605088624,0.4809354164874944,-6.102474216852973e-08,8.94718842665439e-06,-54.100868682325824,-11.059205027805751,-1.5267395555821483e-07,-1.7786673972467384e-06,15.11315833375582,-24.6984334703031,-0.003974783927095904,-0.05286661978561072,126.74937733841922,37.47854565188116,21457
109.37865224754236,-0.25240970918431577,0.7516427920922475,1.3222081684967526e-07,1.578749849441445e-05,-46.26492046182742,-3.785048575323431,-1.2089783513701307e-07,-1.4582935178803783e-06,17.024142568121807,-19.117211975577376,-0.006591815077986499,0.021578899040142777,126.73115394555708,37.483104761541625,21458
