intercept,BAS_AR,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
124.64884074485396,0.19646100057246718,-3.3020872470733976e-07,0.04234173070859133,2.9393208999351675e-07,-1.8295112067334893,0.08800286296563518,0.9247097841262204,126.7020675056008,37.49139964949855,21373
123.30970328975707,-4.179291610868007,-3.4179425767392004e-07,0.04179971887554179,4.0718402448185593e-07,-2.509274885522471,0.05992691012886036,0.885398626759386,126.70027029496818,37.488367611917496,21374
129.58797429480643,-5.247298775258608,-4.456487660795053e-07,-0.0015140355781355736,1.811433988432582e-08,2.326878368724638,0.2467717188746716,0.8254257367578546,126.7055160291966,37.50116515207217,21376
126.59221495276685,-6.1807640166438205,-1.5990258599807017e-07,-0.006403410002868476,1.068725648085707e-07,-4.920167438812648,0.21049608542186432,0.48989043082953065,126.71217894136385,37.50126040269885,21377
124.7227730929043,-5.829928698611998,-8.425398325650902e-08,-0.015291458622243924,2.457073671752688e-07,-7.7039491733745304,0.1596076549682847,0.17649465294288363,126.71819686460479,37.50113120429761,21378
124.14274511245583,-4.017156780084168,-1.1187444919752335e-07,-0.016318509517501575,3.344150620725e-07,-7.849375455580498,0.12086605729644519,0.11962776606356404,126.72111409037743,37.50083427122422,21379
127.625764950413,0.543266215699286,-3.3077443395552943e-07,0.019738375499018326,1.397574503027354e-07,1.2864547929321386,0.16864174597258727,0.9918955260654982,126.70516062378178,37.49703809190434,21380
124.7811127304303,0.6722608788980704,-1.4981972214678816e-07,0.019307526836012327,2.7811333996903283e-07,-3.8737356737438,0.08762860511843829,0.9593563745498268,126.70834902087414,37.49416096052327,21381
125.63771795588903,2.1810629278886777,-2.4898870297462825e-07,0.03219454852083665,2.485111303797962e-07,-1.237885526160167,0.1024572997751997,0.9946904138867694,126.70532290652942,37.49391420914386,21382
124.44685402276201,0.15461211067712988,-2.7464643826573243e-07,0.03694167576967758,3.036765170022566e-07,-2.6590055995742627,0.08101925797404591,0.9285693754448374,126.70343711948699,37.491455364876344,21383
122.76925861120596,-4.957388538973417,-9.182880818727264e-08,0.020101052532229626,4.2002643958107655e-07,-7.312446850289302,0.03538343893955446,0.9020233445285917,126.70804895244628,37.48990519005655,21384
122.6482133837809,-6.048744419041643,-1.64871357582404e-07,0.026392679012029456,4.2135823059415215e-07,-6.155684003956867,0.04406193933402559,0.8793672999316989,126.70529541862562,37.48856165373939,21385
123.64311761121564,-2.5621621447391645,-8.897171905069045e-08,0.006478122920566985,3.064500470198324e-07,-8.238945360590197,0.07813387702175623,0.7598197050664253,126.71288726133925,37.495109283923775,21386
122.55325164129994,-4.514976449579515,-7.473862384763531e-08,0.0006195978147215022,3.6477738881667276e-07,-11.961876624360679,0.08087706765664629,0.479421539882348,126.71815353389549,37.495301000194544,21387
122.52135236160785,-4.711408025955366,-1.2413439761204965e-07,-0.0048193268266595425,3.8876883439819e-07,-11.739765894439042,0.0902724447029176,0.32439588038235306,126.72141188147769,37.49621834155759,21388
121.73376367079837,-10.385371799992942,8.953476207846249e-09,0.000842148248419741,4.4998819302073434e-07,-14.564193223317616,0.056002007486502275,0.6110862702198856,126.72114311621687,37.492424428814545,21389
122.71939599817749,-3.1158454733769245,-1.7923409806278297e-07,-0.009524340230437295,4.1219718642552104e-07,-10.44503991662809,0.07889311340934158,0.22308304808799936,126.72357971401394,37.49748128892882,21390
122.53170923863378,-3.5311988134790884,-2.1208101669000737e-07,-0.008538966981868868,4.6169284062798655e-07,-10.272849042430583,0.04407803384656077,0.2707776833508311,126.72692259680042,37.496846043488155,21391
122.32332738941625,-5.397590901376347,-1.916494234401231e-07,-0.007096496254872108,4.487154403784351e-07,-10.56728681408566,0.0305559653213004,0.3609953977477515,126.72898380458236,37.49556769359233,21392
122.25285888994961,-6.393051821477313,-1.4354165482805008e-07,-0.002673643045464349,4.3605661694124483e-07,-12.155731930941611,0.06767528380045146,0.3741712490033364,126.72421092572307,37.49512308307309,21393
121.89597157750356,-10.001738010761658,-5.434694354814194e-08,-0.00018041531006896547,4.444115843450586e-07,-13.66148913916518,0.061000605656168216,0.5166416980591665,126.72424638400412,37.4931416557936,21394
121.87897033738665,-12.541966049119115,-9.046162254645771e-10,-0.002623592796840925,4.1566094778269095e-07,-13.541414007017163,0.05524082906657032,0.5752732957982224,126.72662171464519,37.49224769081569,21395
122.11945386854613,-10.497741403433544,-5.127707536979773e-08,-0.009011616195799273,3.677831641953571e-07,-12.050570536241018,0.048851919431628435,0.5081767864434905,126.72875070019806,37.49315576902194,21396
