,대지위치,건물명,연면적,주용도코드,주용도코드명,사용승인일
24112,인천광역시 부평구 갈산동 159번지,갈산이안아파트,9104.2,02000,공동주택,20011123.0
24113,인천광역시 부평구 갈산동 159번지,갈산이안아파트,203.39,02000,공동주택,20011123.0
24114,인천광역시 부평구 갈산동 159번지,갈산이안아파트,159.08,02000,공동주택,20011123.0
24115,인천광역시 부평구 갈산동 159번지,갈산이안아파트,17.0,02000,공동주택,20011123.0
24116,인천광역시 부평구 갈산동 16-10번지,,73.55,01000,단독주택,19780523.0
24117,인천광역시 부평구 갈산동 16-10번지,,77.16,01000,단독주택,19780523.0
24118,인천광역시 부평구 갈산동 16-11번지,,75.84,01000,단독주택,20040108.0
24119,인천광역시 부평구 갈산동 16-15번지,,143.74,01000,단독주택,19780510.0
24120,인천광역시 부평구 갈산동 16-1번지,,78.28,01000,단독주택,19780510.0
24121,인천광역시 부평구 갈산동 16-1번지,,74.48,01000,단독주택,19780510.0
24122,인천광역시 부평구 갈산동 16-22번지,베스트뷰,308.77,01000,단독주택,20171221.0
24123,인천광역시 부평구 갈산동 16-2번지,,145.02,01000,단독주택,19831104.0
24124,인천광역시 부평구 갈산동 16-4번지,다원팰리스,645.1,02000,공동주택,20181226.0
24125,인천광역시 부평구 갈산동 16-5번지,세종리젠시,926.85,02000,공동주택,20160407.0
24126,인천광역시 부평구 갈산동 16-7번지,,76.79,01000,단독주택,19780510.0
24127,인천광역시 부평구 갈산동 16-7번지,,74.48,01000,단독주택,19780510.0
24128,인천광역시 부평구 갈산동 16-8번지,,78.28,01000,단독주택,19780510.0
24129,인천광역시 부평구 갈산동 16-8번지,,74.48,01000,단독주택,19780510.0
24130,인천광역시 부평구 갈산동 160-10번지,,72.42,01000,단독주택,19721214.0
24131,인천광역시 부평구 갈산동 160-12번지,,82.2,01000,단독주택,19840817.0
24132,인천광역시 부평구 갈산동 160-13번지,,50.44,01000,단독주택,19850802.0
24133,인천광역시 부평구 갈산동 160-14번지,,124.12,01000,단독주택,20051229.0
24134,인천광역시 부평구 갈산동 160-16번지,,507.46,01000,단독주택,20020311.0
24135,인천광역시 부평구 갈산동 160-17번지,,150.3,03000,제1종근린생활시설,19850723.0
24136,인천광역시 부평구 갈산동 160-19번지,,311.46,01000,단독주택,19880626.0
24137,인천광역시 부평구 갈산동 160-20번지,,631.97,04000,제2종근린생활시설,20051230.0
24138,인천광역시 부평구 갈산동 160-21번지,,110.2,01000,단독주택,20020111.0
24139,인천광역시 부평구 갈산동 160-22번지,,98.91,04000,제2종근린생활시설,19810502.0
24140,인천광역시 부평구 갈산동 160-23번지,,354.66,01000,단독주택,19760817.0
24141,인천광역시 부평구 갈산동 160-24번지,,98.16,01000,단독주택,19830126.0
24142,인천광역시 부평구 갈산동 160-25번지,,138.03,Z3000,근린생활시설,19850107.0
24143,인천광역시 부평구 갈산동 160-27번지,,64.2,01000,단독주택,
24144,인천광역시 부평구 갈산동 160-28번지,,197.2,04000,제2종근린생활시설,20001019.0
24145,인천광역시 부평구 갈산동 160-29번지,,184.29,01000,단독주택,19810326.0
24146,인천광역시 부평구 갈산동 160-29번지,,3.24,01000,단독주택,19810326.0
24147,인천광역시 부평구 갈산동 160-2번지,갈산씨티빌,522.33,02000,공동주택,20010924.0
24148,인천광역시 부평구 갈산동 160-30번지,,554.47,03000,제1종근린생활시설,19880113.0
24149,인천광역시 부평구 갈산동 160-32번지,,141.08,01000,단독주택,20170125.0
24150,인천광역시 부평구 갈산동 160-34번지,,398.91,04000,제2종근린생활시설,20020214.0
24151,인천광역시 부평구 갈산동 160-37번지,,140.21,01000,단독주택,20080428.0
24152,인천광역시 부평구 갈산동 160-3번지,,620.44,01000,단독주택,20020425.0
24153,인천광역시 부평구 갈산동 160-5번지,,491.94,01000,단독주택,19971209.0
24154,인천광역시 부평구 갈산동 160-6번지,,621.6,01000,단독주택,20090703.0
24155,인천광역시 부평구 갈산동 160-7번지,,72.69,01000,단독주택,19751121.0
24156,인천광역시 부평구 갈산동 160-7번지,,101.21,03000,제1종근린생활시설,19840904.0
24157,인천광역시 부평구 갈산동 160-7번지,,4.4,03000,제1종근린생활시설,19840904.0
24158,인천광역시 부평구 갈산동 160-8번지,,99.63,03000,제1종근린생활시설,20000622.0
24159,인천광역시 부평구 갈산동 160-9번지,,67.5,01000,단독주택,19741016.0
24160,인천광역시 부평구 갈산동 160번지,,685.11,01000,단독주택,20050811.0
24161,인천광역시 부평구 갈산동 161-10번지,,738.11,02000,공동주택,20170125.0
24162,인천광역시 부평구 갈산동 161-11번지,,278.15,04000,제2종근린생활시설,19870828.0
24163,인천광역시 부평구 갈산동 161-12번지,,480.26,02000,공동주택,19940820.0
24164,인천광역시 부평구 갈산동 161-12번지,,457.32,02000,공동주택,19940820.0
24165,인천광역시 부평구 갈산동 161-13번지,,120.14,01000,단독주택,19740710.0
24166,인천광역시 부평구 갈산동 161-14번지,,527.45,02000,공동주택,19911227.0
24167,인천광역시 부평구 갈산동 161-15번지,,491.94,Z3000,근린생활시설,19971120.0
24168,인천광역시 부평구 갈산동 161-17번지,,566.47,01000,단독주택,19970801.0
24169,인천광역시 부평구 갈산동 161-1번지,,561.65,02000,공동주택,19781205.0
24170,인천광역시 부평구 갈산동 161-1번지,,552.4,02000,공동주택,19781205.0
24171,인천광역시 부평구 갈산동 161-5번지,,497.52,01000,단독주택,19970730.0
24172,인천광역시 부평구 갈산동 161-6번지,더뷰,755.8124,02000,공동주택,20151208.0
24173,인천광역시 부평구 갈산동 161-7번지,새빛아트빌라,654.62,02000,공동주택,20010604.0
24175,인천광역시 부평구 갈산동 161-9번지,,113.92,01000,단독주택,19820521.0
24176,인천광역시 부평구 갈산동 161번지,부평지앤지,1620.75,14000,업무시설,20171123.0
24177,인천광역시 부평구 갈산동 163-2번지,,129.6,04000,제2종근린생활시설,20101209.0
24180,인천광역시 부평구 갈산동 166-3번지,,32.66,01000,단독주택,19710618.0
24182,인천광역시 부평구 갈산동 168-11번지,갈산동 업무시설,814.65,14000,업무시설,20040819.0
24183,인천광역시 부평구 갈산동 168-12번지,대원드림빌,564.36,02000,공동주택,20020507.0
24184,인천광역시 부평구 갈산동 168-13번지,천성빌딩,751.36,04000,제2종근린생활시설,20120718.0
24185,인천광역시 부평구 갈산동 168-14번지,,315.16,01000,단독주택,19840904.0
24186,인천광역시 부평구 갈산동 168-14번지,,3.24,01000,단독주택,19840904.0
24187,인천광역시 부평구 갈산동 168-17번지,대원드림빌,439.44,02000,공동주택,20020611.0
24188,인천광역시 부평구 갈산동 168-1번지,,449.71,02000,공동주택,19941227.0
24189,인천광역시 부평구 갈산동 168-20번지,원하우스,624.88,02000,공동주택,20180509.0
24190,인천광역시 부평구 갈산동 168-2번지,KM파크뷰,1780.32,14000,업무시설,20200812.0
24192,인천광역시 부평구 갈산동 168-5번지,아비가일,821.94,02000,공동주택,20200625.0
24193,인천광역시 부평구 갈산동 168-7번지,,559.73,02000,공동주택,19931109.0
24195,인천광역시 부평구 갈산동 169-10번지,,620.47,03000,제1종근린생활시설,19800908.0
24196,인천광역시 부평구 갈산동 169-11번지,,659.9,02000,공동주택,20021203.0
24198,인천광역시 부평구 갈산동 169-12번지,,48.0,04000,제2종근린생활시설,19981130.0
24199,인천광역시 부평구 갈산동 169-12번지,대훈 탑스빌,653.72,02000,공동주택,20001117.0
24200,인천광역시 부평구 갈산동 169-14번지,,466.79,01000,단독주택,19970904.0
24201,인천광역시 부평구 갈산동 169-14번지,,3.3,01000,단독주택,19970904.0
24202,인천광역시 부평구 갈산동 169-16번지,신협빌딩,4998.1,03000,제1종근린생활시설,19960514.0
24203,인천광역시 부평구 갈산동 169-18번지,,97.98,01000,단독주택,19710604.0
24204,인천광역시 부평구 갈산동 169-18번지,,598.2,03000,제1종근린생활시설,19831215.0
24205,인천광역시 부평구 갈산동 169-19번지,,464.8,04000,제2종근린생활시설,19921114.0
24206,인천광역시 부평구 갈산동 169-1번지,2,511.25,03000,제1종근린생활시설,19890314.0
24207,인천광역시 부평구 갈산동 169-22번지,,198.44,04000,제2종근린생활시설,19950531.0
24208,인천광역시 부평구 갈산동 169-23번지,대훈탑스빌,651.16,02000,공동주택,20001201.0
24209,인천광역시 부평구 갈산동 169-24번지,대훈탑스빌,685.15,02000,공동주택,20001206.0
24210,인천광역시 부평구 갈산동 169-25번지,대훈탑스빌,881.88,02000,공동주택,20010210.0
24211,인천광역시 부평구 갈산동 169-27번지,대훈탑스빌,544.96,02000,공동주택,20010210.0
24212,인천광역시 부평구 갈산동 169-28번지,대훈탑스빌,537.44,02000,공동주택,20001124.0
24213,인천광역시 부평구 갈산동 169-29번지,대훈탑스빌,654.56,02000,공동주택,20001124.0
24214,인천광역시 부평구 갈산동 169-2번지,청하하이츠빌라,659.38,02000,공동주택,19940323.0
24215,인천광역시 부평구 갈산동 169-30번지,대훈 탑스빌,663.08,02000,공동주택,20001117.0
24216,인천광역시 부평구 갈산동 169-3번지,1,930.05,03000,제1종근린생활시설,19890314.0
24217,인천광역시 부평구 갈산동 169-4번지,경인빌딩,889.26,14000,업무시설,20021031.0
24218,인천광역시 부평구 갈산동 169-5번지,세화,369.45,04000,제2종근린생활시설,20060504.0
24219,인천광역시 부평구 갈산동 169-7번지,대신빌라,443.65,02000,공동주택,19921202.0
24220,인천광역시 부평구 갈산동 169-8번지,,81.67,01000,단독주택,19840816.0
24221,인천광역시 부평구 갈산동 169-8번지,,31.2,01000,단독주택,19840816.0
24222,인천광역시 부평구 갈산동 169-8번지,대신빌라,408.03,02000,공동주택,19921202.0
24223,인천광역시 부평구 갈산동 169-9번지,,909.74,04000,제2종근린생활시설,20111114.0
24224,인천광역시 부평구 갈산동 169번지,,0.81,01000,단독주택,19840522.0
24225,인천광역시 부평구 갈산동 169번지,,184.91,01000,단독주택,19840522.0
24226,인천광역시 부평구 갈산동 17-18번지,서진아이원,365.44,02000,공동주택,20020823.0
24227,인천광역시 부평구 갈산동 17-1번지,,290.32,01000,단독주택,19840711.0
24228,인천광역시 부평구 갈산동 17-1번지,,3.38,01000,단독주택,19840711.0
24229,인천광역시 부평구 갈산동 17-2번지,,3.06,01000,단독주택,19831231.0
24230,인천광역시 부평구 갈산동 17-2번지,서진아이원,419.56,02000,공동주택,20020823.0
24231,인천광역시 부평구 갈산동 17-2번지,,156.96,01000,단독주택,19831231.0
24232,인천광역시 부평구 갈산동 17-3번지,,3.27,01000,단독주택,19791119.0
24233,인천광역시 부평구 갈산동 17-3번지,,120.23,01000,단독주택,19791119.0
24234,인천광역시 부평구 갈산동 17-7번지,보은빌라,656.61,02000,공동주택,19941108.0
24235,인천광역시 부평구 갈산동 170-10번지,,95.2,01000,단독주택,
24236,인천광역시 부평구 갈산동 170-10번지,,49.74,03000,제1종근린생활시설,19970714.0
24237,인천광역시 부평구 갈산동 170-13번지,,36.08,01000,단독주택,19851127.0
24238,인천광역시 부평구 갈산동 170-14번지,영진빌딩,693.37,04000,제2종근린생활시설,20040629.0
24239,인천광역시 부평구 갈산동 170-16번지,,972.0,04000,제2종근린생활시설,19870922.0
24241,인천광역시 부평구 갈산동 170-17번지,,859.81,04000,제2종근린생활시설,19990130.0
24242,인천광역시 부평구 갈산동 170-18번지,,132.89,03000,제1종근린생활시설,19981120.0
24243,인천광역시 부평구 갈산동 170-1번지,마루아라,591.39,02000,공동주택,20120530.0
24244,인천광역시 부평구 갈산동 170-2번지,,155.1,03000,제1종근린생활시설,20170112.0
24245,인천광역시 부평구 갈산동 170-3번지,,255.31,01000,단독주택,20150706.0
24246,인천광역시 부평구 갈산동 170-7번지,동우빌딩,1295.13,14000,업무시설,20030502.0
24247,인천광역시 부평구 갈산동 170-8번지,,1303.5,04000,제2종근린생활시설,20040412.0
24248,인천광역시 부평구 갈산동 170-9번지,우민빌딩,379.87,03000,제1종근린생활시설,19910110.0
24249,인천광역시 부평구 갈산동 170번지,,414.82,01000,단독주택,20070622.0
24250,인천광역시 부평구 갈산동 171-11번지,금강프라자,9011.1,03000,제1종근린생활시설,20040812.0
24251,인천광역시 부평구 갈산동 171-16번지,갈산동 정광빌라,659.97,02000,공동주택,19921109.0
24252,인천광역시 부평구 갈산동 171-17번지,,814.2,03000,제1종근린생활시설,19900504.0
24253,인천광역시 부평구 갈산동 171-19번지,갈산동 정광빌라,659.97,02000,공동주택,19921109.0
24254,인천광역시 부평구 갈산동 171-20번지,갈산동 정광빌라,420.03,02000,공동주택,19921110.0
24255,인천광역시 부평구 갈산동 171-21번지,갈산동 정광빌라,420.03,02000,공동주택,19921106.0
24256,인천광역시 부평구 갈산동 171-22번지,,431.48,01000,단독주택,20050719.0
24257,인천광역시 부평구 갈산동 171-23번지,,447.52,02000,공동주택,19950522.0
24258,인천광역시 부평구 갈산동 171-24번지,,549.15,02000,공동주택,19950530.0
24259,인천광역시 부평구 갈산동 171-25번지,,635.94,02000,공동주택,19950523.0
24260,인천광역시 부평구 갈산동 171-26번지,,658.48,02000,공동주택,19950522.0
24261,인천광역시 부평구 갈산동 171-27번지,,657.68,02000,공동주택,19950522.0
24262,인천광역시 부평구 갈산동 171-28번지,,443.52,02000,공동주택,19950523.0
24263,인천광역시 부평구 갈산동 171-29번지,,548.72,02000,공동주택,19950524.0
24264,인천광역시 부평구 갈산동 171-30번지,,472.54,02000,공동주택,19950623.0
24265,인천광역시 부평구 갈산동 171-30번지,,425.13,02000,공동주택,19950623.0
24266,인천광역시 부평구 갈산동 171-31번지,,474.8,02000,공동주택,19950623.0
24267,인천광역시 부평구 갈산동 171-31번지,,418.41,02000,공동주택,19950623.0
24268,인천광역시 부평구 갈산동 171-32번지,,418.41,02000,공동주택,19951229.0
24269,인천광역시 부평구 갈산동 171-32번지,,474.8,02000,공동주택,19951229.0
24270,인천광역시 부평구 갈산동 171-33번지,,418.41,02000,공동주택,19951229.0
24271,인천광역시 부평구 갈산동 171-33번지,,472.28,02000,공동주택,19951229.0
24272,인천광역시 부평구 갈산동 171-34번지,,474.8,02000,공동주택,19950706.0
24273,인천광역시 부평구 갈산동 171-34번지,,418.41,02000,공동주택,19950706.0
24274,인천광역시 부평구 갈산동 171-35번지,,418.41,02000,공동주택,19951229.0
24275,인천광역시 부평구 갈산동 171-35번지,,474.8,02000,공동주택,19951229.0
24276,인천광역시 부평구 갈산동 171-36번지,2동,376.06,02000,공동주택,19951229.0
24277,인천광역시 부평구 갈산동 171-36번지,1동,489.41,02000,공동주택,19951229.0
24278,인천광역시 부평구 갈산동 171-38번지,,640.1,02000,공동주택,19950706.0
24279,인천광역시 부평구 갈산동 171-45번지,,9863.67,04000,제2종근린생활시설,20021102.0
24280,인천광역시 부평구 갈산동 171-4번지,,449.04,02000,공동주택,19950522.0
24281,인천광역시 부평구 갈산동 171-5번지,정광아파트,36.8,02000,공동주택,19900407.0
24282,인천광역시 부평구 갈산동 171-5번지,정광아파트,46.0,02000,공동주택,19900407.0
24283,인천광역시 부평구 갈산동 171-5번지,정광아파트,16.0,02000,공동주택,19900407.0
24284,인천광역시 부평구 갈산동 171-5번지,정광아파트,4103.22,02000,공동주택,19900407.0
24285,인천광역시 부평구 갈산동 171-5번지,정광아파트,3381.82,02000,공동주택,19900407.0
24286,인천광역시 부평구 갈산동 171-5번지,정광아파트,4924.44,02000,공동주택,19900407.0
24287,인천광역시 부평구 갈산동 171-5번지,정광아파트,4560.87,02000,공동주택,19900407.0
24288,인천광역시 부평구 갈산동 171-5번지,정광아파트,4560.87,02000,공동주택,19900407.0
24289,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,9624.11,04000,제2종근린생활시설,20210524.0
24290,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,4429.58,02000,공동주택,20210524.0
24291,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,7397.13,02000,공동주택,20210524.0
24292,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,7689.86,02000,공동주택,20210524.0
24293,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,41.16,02000,공동주택,20210524.0
24294,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,14.29,02000,공동주택,20210524.0
24295,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,786.2,02000,공동주택,20210524.0
24296,인천광역시 부평구 갈산동 171번지,부평지웰에스테이트,3331.13,02000,공동주택,20210524.0
24297,인천광역시 부평구 갈산동 172-10번지,,188.97,04000,제2종근린생활시설,19760811.0
24298,인천광역시 부평구 갈산동 172-10번지,,0.99,04000,제2종근린생활시설,19760811.0
24299,인천광역시 부평구 갈산동 172-11번지,,65.65,01000,단독주택,19771017.0
24300,인천광역시 부평구 갈산동 172-11번지,,104.63,01000,단독주택,19720809.0
24301,인천광역시 부평구 갈산동 172-12번지,우정빌라,494.88,02000,공동주택,19950904.0
24302,인천광역시 부평구 갈산동 172-13번지,위드하우스,823.98,02000,공동주택,20171201.0
24303,인천광역시 부평구 갈산동 172-15번지,,311.69,02000,공동주택,19870319.0
24304,인천광역시 부평구 갈산동 172-16번지,,311.69,02000,공동주택,19870319.0
24305,인천광역시 부평구 갈산동 172-17번지,,198.36,03000,제1종근린생활시설,20010418.0
24306,인천광역시 부평구 갈산동 172-18번지,,369.45,04000,제2종근린생활시설,20060501.0
24307,인천광역시 부평구 갈산동 172-19번지,,33.05,03000,제1종근린생활시설,19851120.0
24309,인천광역시 부평구 갈산동 172-2번지,,2.42,04000,제2종근린생활시설,19870612.0
24310,인천광역시 부평구 갈산동 172-2번지,,486.54,04000,제2종근린생활시설,19870612.0
24311,인천광역시 부평구 갈산동 172-3번지,,45.62,01000,단독주택,19750206.0
24312,인천광역시 부평구 갈산동 172-3번지,,39.6,01000,단독주택,19851223.0
24313,인천광역시 부평구 갈산동 172-3번지,,35.04,01000,단독주택,19750206.0
24315,인천광역시 부평구 갈산동 172-5번지,,68.4,03000,제1종근린생활시설,19881222.0
24317,인천광역시 부평구 갈산동 172-7번지,,1382.73,04000,제2종근린생활시설,19891127.0
24318,인천광역시 부평구 갈산동 172-9번지,,35.54,01000,단독주택,19790904.0
24319,인천광역시 부평구 갈산동 172-9번지,,157.36,01000,단독주택,19790904.0
24320,인천광역시 부평구 갈산동 172번지,,825.48,04000,제2종근린생활시설,19900605.0
24321,인천광역시 부평구 갈산동 174-36번지,,24.77,01000,단독주택,19850705.0
24322,인천광역시 부평구 갈산동 174-36번지,,45.04,01000,단독주택,19850705.0
24323,인천광역시 부평구 갈산동 175-13번지,,12.5,03000,제1종근린생활시설,19970226.0
24324,인천광역시 부평구 갈산동 175-13번지,21세기빌딩,1699.96,04000,제2종근린생활시설,19970226.0
24325,인천광역시 부평구 갈산동 175-1번지,,479.69,14000,업무시설,19950329.0
24326,인천광역시 부평구 갈산동 175-23번지,,66.05,01000,단독주택,19740704.0
24327,인천광역시 부평구 갈산동 175-24번지,세원빌딩,723.77,14000,업무시설,
24330,인천광역시 부평구 갈산동 175-5번지,,308.76,03000,제1종근린생활시설,19770919.0
24331,인천광역시 부평구 갈산동 175-6번지,,70.38,01000,단독주택,19711104.0
24332,인천광역시 부평구 갈산동 175-6번지,,90.35,01000,단독주택,19711104.0
24333,인천광역시 부평구 갈산동 175-9번지,,1.5,01000,단독주택,19830429.0
24334,인천광역시 부평구 갈산동 175-9번지,,113.7,04000,제2종근린생활시설,19830429.0
24335,인천광역시 부평구 갈산동 175번지,,984.86,04000,제2종근린생활시설,20030429.0
24336,인천광역시 부평구 갈산동 176-11번지,,1181.2,04000,제2종근린생활시설,20000228.0
24337,인천광역시 부평구 갈산동 176-13번지,,596.57,04000,제2종근린생활시설,19990816.0
24338,인천광역시 부평구 갈산동 176-14번지,,659.52,02000,공동주택,19920707.0
24339,인천광역시 부평구 갈산동 176-15번지,,639.3,04000,제2종근린생활시설,19920801.0
24340,인천광역시 부평구 갈산동 176-16번지,대우빌라,378.2,02000,공동주택,19940207.0
24341,인천광역시 부평구 갈산동 176-17번지,대우빌라,658.92,02000,공동주택,19931227.0
24342,인천광역시 부평구 갈산동 176-18번지,,658.92,02000,공동주택,19931218.0
24343,인천광역시 부평구 갈산동 176-19번지,,600.21,02000,공동주택,19940324.0
24346,인천광역시 부평구 갈산동 176-4번지,대우빌라,656.61,02000,공동주택,19931228.0
24347,인천광역시 부평구 갈산동 176-5번지,,119.6,04000,제2종근린생활시설,19820612.0
24348,인천광역시 부평구 갈산동 176-6번지,뉴-대우빌라,649.08,02000,공동주택,19921001.0
24349,인천광역시 부평구 갈산동 176-7번지,뉴-대우빌라,649.13,02000,공동주택,19920727.0
24350,인천광역시 부평구 갈산동 176-8번지,뉴 대우빌라,598.74,02000,공동주택,19921230.0
24351,인천광역시 부평구 갈산동 176-9번지,,1208.4,03000,제1종근린생활시설,19920608.0
24353,인천광역시 부평구 갈산동 176번지,대우하이츠빌라,659.65,02000,공동주택,19930422.0
24354,인천광역시 부평구 갈산동 177-10번지,,1167.47,04000,제2종근린생활시설,19910218.0
24355,인천광역시 부평구 갈산동 177-11번지,그린아트빌B동,402.4,02000,공동주택,20021025.0
24356,인천광역시 부평구 갈산동 177-14번지,그린아트빌A동,374.86,02000,공동주택,20021021.0
24357,인천광역시 부평구 갈산동 177-1번지,원츠 프라자,4324.31,04000,제2종근린생활시설,20041025.0
24358,인천광역시 부평구 갈산동 177-5번지,德&美 빌딩,2115.77,01000,단독주택,20061027.0
24359,인천광역시 부평구 갈산동 177-7번지,,541.7,03000,제1종근린생활시설,19910906.0
24360,인천광역시 부평구 갈산동 177-8번지,,864.36,04000,제2종근린생활시설,19910831.0
24361,인천광역시 부평구 갈산동 177번지,,1225.74,04000,제2종근린생활시설,19920914.0
24362,인천광역시 부평구 갈산동 178-10번지,,639.76,02000,공동주택,19950426.0
24363,인천광역시 부평구 갈산동 178-10번지,,505.36,02000,공동주택,19950426.0
24364,인천광역시 부평구 갈산동 178-12번지,,505.36,02000,공동주택,19950426.0
24365,인천광역시 부평구 갈산동 178-12번지,,639.76,02000,공동주택,19950426.0
24366,인천광역시 부평구 갈산동 178-1번지,부평관광호텔컨벤션센타,9148.26,04000,제2종근린생활시설,19890401.0
24367,인천광역시 부평구 갈산동 178-21번지,,1245.43,04000,제2종근린생활시설,19941012.0
24368,인천광역시 부평구 갈산동 178-23번지,,447.42,02000,공동주택,19930902.0
24369,인천광역시 부평구 갈산동 178-24번지,,447.42,02000,공동주택,19930915.0
24370,인천광역시 부평구 갈산동 178-26번지,,447.42,02000,공동주택,19930917.0
24371,인천광역시 부평구 갈산동 178-27번지,,652.8,02000,공동주택,19930918.0
24372,인천광역시 부평구 갈산동 178-28번지,,449.22,02000,공동주택,19931012.0
24373,인천광역시 부평구 갈산동 178-29번지,,431.22,02000,공동주택,19930922.0
24374,인천광역시 부평구 갈산동 178-30번지,,431.22,02000,공동주택,19931007.0
24375,인천광역시 부평구 갈산동 178-31번지,,431.22,02000,공동주택,19930917.0
24376,인천광역시 부평구 갈산동 178-34번지,,658.47,02000,공동주택,19950426.0
24377,인천광역시 부평구 갈산동 178-34번지,,520.32,02000,공동주택,19950426.0
24378,인천광역시 부평구 갈산동 178-35번지,효마을타운,499.7,02000,공동주택,20010727.0
24379,인천광역시 부평구 갈산동 178-36번지,효마을타운,532.74,02000,공동주택,20010728.0
24380,인천광역시 부평구 갈산동 178-37번지,효마을타운,522.06,02000,공동주택,20010728.0
24381,인천광역시 부평구 갈산동 178-37번지,효마을타운,516.56,02000,공동주택,20010728.0
24382,인천광역시 부평구 갈산동 178-3번지,효마을타운,393.6,02000,공동주택,20010727.0
24384,인천광역시 부평구 갈산동 178-6번지,효마을타운,340.52,02000,공동주택,20010728.0
24386,인천광역시 부평구 갈산동 178-6번지,효마을타운,522.06,02000,공동주택,20010728.0
24387,인천광역시 부평구 갈산동 178-8번지,,497.25,02000,공동주택,19930902.0
24388,인천광역시 부평구 갈산동 178-9번지,,443.4,04000,제2종근린생활시설,19900404.0
24389,인천광역시 부평구 갈산동 178번지,,583.48,03000,제1종근린생활시설,19860724.0
24390,인천광역시 부평구 갈산동 179-1번지,한국아파트,8780.4,02000,공동주택,19981119.0
24391,인천광역시 부평구 갈산동 179-1번지,한국아파트,4.32,02000,공동주택,19981119.0
24392,인천광역시 부평구 갈산동 179-1번지,한국아파트,787.32,02000,공동주택,19981119.0
24393,인천광역시 부평구 갈산동 179-1번지,한국아파트,4.32,02000,공동주택,19981119.0
24394,인천광역시 부평구 갈산동 179-1번지,한국아파트,9348.72,02000,공동주택,19981119.0
24395,인천광역시 부평구 갈산동 179-1번지,한국아파트,6063.42,02000,공동주택,19981119.0
24396,인천광역시 부평구 갈산동 179-1번지,한국아파트,248.8,02000,공동주택,19981119.0
24397,인천광역시 부평구 갈산동 179-1번지,한국아파트,9.72,02000,공동주택,19981119.0
24398,인천광역시 부평구 갈산동 179-1번지,한국아파트,99.0,02000,공동주택,19981119.0
24399,인천광역시 부평구 갈산동 179-1번지,한국아파트,4.32,02000,공동주택,19981119.0
24400,인천광역시 부평구 갈산동 179-1번지,한국아파트,5705.88,02000,공동주택,19981119.0
24401,인천광역시 부평구 갈산동 179-1번지,한국아파트,4.32,02000,공동주택,19981119.0
24402,인천광역시 부평구 갈산동 179-1번지,한국아파트,8780.4,02000,공동주택,19981119.0
24403,인천광역시 부평구 갈산동 179-1번지,한국아파트,25.92,02000,공동주택,19981119.0
24404,인천광역시 부평구 갈산동 179-1번지,한국아파트,3591.84,02000,공동주택,19981119.0
24405,인천광역시 부평구 갈산동 179-1번지,한국아파트,5370.16,02000,공동주택,19981119.0
24406,인천광역시 부평구 갈산동 179-1번지,한국아파트,4.32,02000,공동주택,19981119.0
24407,인천광역시 부평구 갈산동 179-1번지,한국아파트,264.15,02000,공동주택,19981119.0
24408,인천광역시 부평구 갈산동 179-1번지,한국아파트,4.32,02000,공동주택,19981119.0
24409,인천광역시 부평구 갈산동 179-1번지,한국아파트,12318.21,02000,공동주택,19931119.0
24410,인천광역시 부평구 갈산동 179-6번지,,430.38,02000,공동주택,19940312.0
24411,인천광역시 부평구 갈산동 179-6번지,,432.54,02000,공동주택,19940312.0
24412,인천광역시 부평구 갈산동 179번지,,659.96,02000,공동주택,19940322.0
24413,인천광역시 부평구 갈산동 17번지,,488.42,01000,단독주택,19971216.0
24414,인천광역시 부평구 갈산동 18-2번지,,274.36,01000,단독주택,20170925.0
24415,인천광역시 부평구 갈산동 180-10번지,,518.42,02000,공동주택,19940604.0
24416,인천광역시 부평구 갈산동 180-10번지,,518.42,02000,공동주택,19940604.0
24417,인천광역시 부평구 갈산동 180-13번지,소망빌라,610.42,02000,공동주택,19941223.0
24418,인천광역시 부평구 갈산동 180-13번지,소망빌라,522.24,02000,공동주택,19941223.0
24419,인천광역시 부평구 갈산동 180-14번지,소망빌라,610.42,02000,공동주택,19941223.0
24420,인천광역시 부평구 갈산동 180-14번지,소망빌라,522.24,02000,공동주택,19941223.0
24421,인천광역시 부평구 갈산동 180-16번지,,518.42,02000,공동주택,19941031.0
24422,인천광역시 부평구 갈산동 180-16번지,,518.42,02000,공동주택,19941031.0
24423,인천광역시 부평구 갈산동 180-17번지,,659.7,02000,공동주택,19941031.0
24424,인천광역시 부평구 갈산동 180-18번지,,518.42,02000,공동주택,19941031.0
24425,인천광역시 부평구 갈산동 180-18번지,,518.42,02000,공동주택,19941031.0
24426,인천광역시 부평구 갈산동 180-19번지,,659.7,02000,공동주택,19941029.0
24427,인천광역시 부평구 갈산동 180-1번지,,518.42,02000,공동주택,19940607.0
24428,인천광역시 부평구 갈산동 180-1번지,,518.42,02000,공동주택,19940607.0
24429,인천광역시 부평구 갈산동 180-24번지,갈산맨션빌리지,658.8,02000,공동주택,19970528.0
24430,인천광역시 부평구 갈산동 180-25번지,갈산지구대,334.26,03000,제1종근린생활시설,20041230.0
