대지위치,건물명,연면적,주용도코드,주용도코드명,사용승인일
인천광역시 부평구 십정동 426-11번지,,421.64,04000,제2종근린생활시설,19871231.0
인천광역시 부평구 십정동 426-12번지,,724.63,04000,제2종근린생활시설,19900321.0
인천광역시 부평구 십정동 426-13번지,동아하이츠빌,511.02,02000,공동주택,20020621.0
인천광역시 부평구 십정동 426-2번지,동아하이츠빌,511.02,02000,공동주택,20020621.0
인천광역시 부평구 십정동 426-3번지,,1085.9,04000,제2종근린생활시설,19900621.0
인천광역시 부평구 십정동 426-4번지,,275.1,01000,단독주택,19881223.0
인천광역시 부평구 십정동 426-5번지,,317.2,02000,공동주택,19861113.0
인천광역시 부평구 십정동 426-6번지,,274.2,01000,단독주택,19880106.0
인천광역시 부평구 십정동 426-7번지,,271.96,01000,단독주택,19870831.0
인천광역시 부평구 십정동 426-8번지,,277.98,01000,단독주택,19870218.0
인천광역시 부평구 십정동 426-9번지,,274.2,01000,단독주택,19870924.0
인천광역시 부평구 십정동 426번지,,3.0,03000,제1종근린생활시설,19960619.0
인천광역시 부평구 십정동 426번지,,199.2,03000,제1종근린생활시설,19960619.0
인천광역시 부평구 십정동 427-20번지,,154.82,01000,단독주택,19870703.0
인천광역시 부평구 십정동 427-21번지,,215.63,01000,단독주택,19870428.0
인천광역시 부평구 십정동 427-23번지,,1.0,03000,제1종근린생활시설,19870116.0
인천광역시 부평구 십정동 427-23번지,,255.54,03000,제1종근린생활시설,19870116.0
인천광역시 부평구 십정동 427-3번지,동암정든마을아파트,6.76,02000,공동주택,20071016.0
인천광역시 부평구 십정동 427-3번지,동암정든마을아파트,15.544,02000,공동주택,
인천광역시 부평구 십정동 427-3번지,동암정든마을아파트,7289.2996,02000,공동주택,20071016.0
인천광역시 부평구 십정동 427-4번지,,144.63,01000,단독주택,19781025.0
인천광역시 부평구 십정동 427-6번지,,148.71,01000,단독주택,19870116.0
인천광역시 부평구 십정동 427-7번지,,183.91,03000,제1종근린생활시설,19870402.0
인천광역시 부평구 십정동 42번지,,299.23,01000,단독주택,20120418.0
인천광역시 부평구 십정동 43-10번지,,236.01,01000,단독주택,20010607.0
인천광역시 부평구 십정동 43-10번지,,46.28,04000,제2종근린생활시설,
인천광역시 부평구 십정동 43-3번지,,229.995,01000,단독주택,20170804.0
인천광역시 부평구 십정동 431-1번지,,105.52,01000,단독주택,19791123.0
인천광역시 부평구 십정동 432번지,광명아파트,3585.06,02000,공동주택,19871224.0
인천광역시 부평구 십정동 432번지,광명아파트,2319.48,02000,공동주택,19871224.0
인천광역시 부평구 십정동 434-10번지,미진빌라,463.9,02000,공동주택,19950109.0
인천광역시 부평구 십정동 434-10번지,미진빌라,457.6,02000,공동주택,19950109.0
인천광역시 부평구 십정동 434-1번지,,600.73,03000,제1종근린생활시설,19941005.0
인천광역시 부평구 십정동 434-2번지,,326.32,02000,공동주택,19900628.0
인천광역시 부평구 십정동 434-3번지,,326.0,02000,공동주택,19900618.0
인천광역시 부평구 십정동 434-4번지,,492.88,01000,단독주택,19881018.0
인천광역시 부평구 십정동 434-6번지,동방빌라,433.8,02000,공동주택,19940305.0
인천광역시 부평구 십정동 434-7번지,동방빌라,434.91,02000,공동주택,19940305.0
인천광역시 부평구 십정동 434번지,동방빌라,419.07,02000,공동주택,19940305.0
인천광역시 부평구 십정동 435-11번지,,52.3,01000,단독주택,19770325.0
인천광역시 부평구 십정동 435-12번지,,52.3,01000,단독주택,19770325.0
인천광역시 부평구 십정동 435-13번지,,329.52,02000,공동주택,19910823.0
인천광역시 부평구 십정동 435-14번지,,326.16,02000,공동주택,19900622.0
인천광역시 부평구 십정동 435-15번지,,329.48,02000,공동주택,19901228.0
인천광역시 부평구 십정동 435-18번지,,327.08,02000,공동주택,19901228.0
인천광역시 부평구 십정동 435-1번지,,326.16,02000,공동주택,19900622.0
인천광역시 부평구 십정동 435-20번지,,257.49,02000,공동주택,19910911.0
인천광역시 부평구 십정동 435-23번지,,329.66,02000,공동주택,19910701.0
인천광역시 부평구 십정동 435-5번지,,7.92,04000,제2종근린생활시설,19940202.0
인천광역시 부평구 십정동 435-5번지,,191.88,04000,제2종근린생활시설,19940202.0
인천광역시 부평구 십정동 435-7번지,,144.44,03000,제1종근린생활시설,20000926.0
인천광역시 부평구 십정동 435-8번지,,52.3,01000,단독주택,19770325.0
인천광역시 부평구 십정동 435-9번지,,0.99,01000,단독주택,19800123.0
인천광역시 부평구 십정동 435-9번지,,75.17,01000,단독주택,19800123.0
인천광역시 부평구 십정동 437-5번지,,11.05,01000,단독주택,19850114.0
인천광역시 부평구 십정동 437-5번지,,156.43,01000,단독주택,19850114.0
인천광역시 부평구 십정동 439-19번지,,59.5,01000,단독주택,19751006.0
인천광역시 부평구 십정동 439-19번지,,249.92,01000,단독주택,19751006.0
인천광역시 부평구 십정동 44-1번지,,194.43,01000,단독주택,20131226.0
인천광역시 부평구 십정동 440-10번지,동하빌딩,531.61,02000,공동주택,20131106.0
인천광역시 부평구 십정동 440-11번지,씨티빌딩,620.61,04000,제2종근린생활시설,20040910.0
인천광역시 부평구 십정동 440-15번지,,667.07,02000,공동주택,20130913.0
인천광역시 부평구 십정동 440-17번지,,232.39,01000,단독주택,19890324.0
인천광역시 부평구 십정동 440-18번지,,232.21,01000,단독주택,19890324.0
인천광역시 부평구 십정동 440-19번지,,232.21,01000,단독주택,19881227.0
인천광역시 부평구 십정동 440-2번지,,1171.38,03000,제1종근린생활시설,19920805.0
인천광역시 부평구 십정동 440-3번지,,1.8,01000,단독주택,19870402.0
인천광역시 부평구 십정동 440-3번지,,195.23,01000,단독주택,19870402.0
인천광역시 부평구 십정동 440-4번지,태양빌라,389.05,02000,공동주택,20170906.0
인천광역시 부평구 십정동 440-5번지,,327.76,02000,공동주택,19910218.0
인천광역시 부평구 십정동 440-5번지,,59.5,01000,단독주택,19691105.0
인천광역시 부평구 십정동 440-7번지,,195.25,01000,단독주택,19860714.0
인천광역시 부평구 십정동 440-7번지,,1.8,01000,단독주택,19860714.0
인천광역시 부평구 십정동 440-8번지,,327.76,02000,공동주택,19901117.0
인천광역시 부평구 십정동 440-9번지,,231.46,01000,단독주택,19890324.0
인천광역시 부평구 십정동 440번지,,547.25,01000,단독주택,19921109.0
인천광역시 부평구 십정동 441-1번지,,538.98,04000,제2종근린생활시설,20040616.0
인천광역시 부평구 십정동 441-3번지,,321.16,01000,단독주택,19890511.0
인천광역시 부평구 십정동 441-4번지,성진아트빌,808.36,02000,공동주택,20020718.0
인천광역시 부평구 십정동 441-5번지,,3938.1,14000,업무시설,19930615.0
인천광역시 부평구 십정동 441번지,,4560.59,04000,제2종근린생활시설,19921010.0
인천광역시 부평구 십정동 442-2번지,,418.94,04000,제2종근린생활시설,20110513.0
인천광역시 부평구 십정동 442-3번지,,296.67,01000,단독주택,19900406.0
인천광역시 부평구 십정동 442-4번지,,3135.49,03000,제1종근린생활시설,20161205.0
인천광역시 부평구 십정동 442-5번지,,531.54,03000,제1종근린생활시설,19900718.0
인천광역시 부평구 십정동 442-6번지,,295.77,03000,제1종근린생활시설,19950311.0
인천광역시 부평구 십정동 442-7번지,,185.43,01000,단독주택,20160720.0
인천광역시 부평구 십정동 442-8번지,,969.48,03000,제1종근린생활시설,19901214.0
인천광역시 부평구 십정동 442번지,,529.62,02000,공동주택,20080911.0
인천광역시 부평구 십정동 445-1번지,,172.12,01000,단독주택,19840929.0
인천광역시 부평구 십정동 445-2번지,,237.75,01000,단독주택,19841126.0
인천광역시 부평구 십정동 445-2번지,,4.86,01000,단독주택,19841126.0
인천광역시 부평구 십정동 445-5번지,,256.29,01000,단독주택,19861031.0
인천광역시 부평구 십정동 445-6번지,,202.15,01000,단독주택,19860130.0
인천광역시 부평구 십정동 445-6번지,,1.62,01000,단독주택,19860130.0
인천광역시 부평구 십정동 445-81번지,,172.12,03000,제1종근린생활시설,19840929.0
인천광역시 부평구 십정동 445-9번지,,3.24,01000,단독주택,19791204.0
인천광역시 부평구 십정동 445-9번지,,91.83,01000,단독주택,19791204.0
인천광역시 부평구 십정동 445번지,,192.59,01000,단독주택,19840813.0
인천광역시 부평구 십정동 447-10번지,하은주택,610.01,02000,공동주택,20180727.0
인천광역시 부평구 십정동 447-12번지,,2.0,01000,단독주택,19851017.0
인천광역시 부평구 십정동 447-12번지,,184.07,01000,단독주택,19851017.0
인천광역시 부평구 십정동 447-13번지,,176.2,01000,단독주택,19850902.0
인천광역시 부평구 십정동 447-13번지,,1.0,01000,단독주택,19850902.0
인천광역시 부평구 십정동 447-16번지,,124.83,01000,단독주택,19850315.0
인천광역시 부평구 십정동 447-17번지,,90.7,04000,제2종근린생활시설,19990402.0
인천광역시 부평구 십정동 447-19번지,,623.34,02000,공동주택,19931016.0
인천광역시 부평구 십정동 447-1번지,,148.18,01000,단독주택,19841027.0
인천광역시 부평구 십정동 447-1번지,,1.2,01000,단독주택,19841027.0
인천광역시 부평구 십정동 447-21번지,,308.66,01000,단독주택,19941111.0
인천광역시 부평구 십정동 447-22번지,,307.65,01000,단독주택,20020313.0
인천광역시 부평구 십정동 447-23번지,,69.42,01000,단독주택,19751213.0
인천광역시 부평구 십정동 447-27번지,,79.68,01000,단독주택,19831212.0
인천광역시 부평구 십정동 447-30번지,,378.5,04000,제2종근린생활시설,19940504.0
인천광역시 부평구 십정동 447-30번지,,82.2,04000,제2종근린생활시설,19990408.0
인천광역시 부평구 십정동 447-32번지,,407.67,01000,단독주택,20020722.0
인천광역시 부평구 십정동 447-33번지,,425.6,01000,단독주택,19840724.0
인천광역시 부평구 십정동 447-36번지,,233.52,02000,공동주택,19900509.0
인천광역시 부평구 십정동 447-39번지,,302.04,03000,제1종근린생활시설,19891204.0
인천광역시 부평구 십정동 447-40번지,,296.28,02000,공동주택,19900510.0
인천광역시 부평구 십정동 447-5번지,덕우빌라,511.96,02000,공동주택,20021213.0
인천광역시 부평구 십정동 447-8번지,,306.12,01000,단독주택,20210610.0
인천광역시 부평구 십정동 447-9번지,,219.42,01000,단독주택,19851023.0
인천광역시 부평구 십정동 448-11번지,,156.12,01000,단독주택,19850418.0
인천광역시 부평구 십정동 448-11번지,,1.5,01000,단독주택,19850418.0
인천광역시 부평구 십정동 448-12번지,,456.5,04000,제2종근린생활시설,20041112.0
인천광역시 부평구 십정동 448-13번지,,1173.05,03000,제1종근린생활시설,19900611.0
인천광역시 부평구 십정동 448-16번지,미래이지빌,651.95,02000,공동주택,20001013.0
인천광역시 부평구 십정동 448-1번지,,285.47,01000,단독주택,19880810.0
인천광역시 부평구 십정동 448-20번지,,1068.53,04000,제2종근린생활시설,19970320.0
인천광역시 부평구 십정동 448-21번지,,211.86,01000,단독주택,19870108.0
인천광역시 부평구 십정동 448-22번지,,222.84,01000,단독주택,19870108.0
인천광역시 부평구 십정동 448-23번지,,211.86,01000,단독주택,19870108.0
인천광역시 부평구 십정동 448-24번지,,217.91,01000,단독주택,19870108.0
인천광역시 부평구 십정동 448-26번지,,200.32,01000,단독주택,19870108.0
인천광역시 부평구 십정동 448-28번지,,203.04,01000,단독주택,19870108.0
인천광역시 부평구 십정동 448-29번지,,265.93,01000,단독주택,19900509.0
인천광역시 부평구 십정동 448-2번지,,285.47,01000,단독주택,19881122.0
인천광역시 부평구 십정동 448-30번지,,204.96,01000,단독주택,19900321.0
인천광역시 부평구 십정동 448-32번지,,271.62,01000,단독주택,19900508.0
인천광역시 부평구 십정동 448-3번지,,285.47,01000,단독주택,19880927.0
인천광역시 부평구 십정동 448-4번지,,328.98,02000,공동주택,19910930.0
인천광역시 부평구 십정동 448-5번지,,4.32,03000,제1종근린생활시설,19850316.0
인천광역시 부평구 십정동 448-5번지,,355.99,03000,제1종근린생활시설,19850316.0
인천광역시 부평구 십정동 448-6번지,십정동근생,493.29,03000,제1종근린생활시설,20060921.0
인천광역시 부평구 십정동 448-7번지,,269.52,01000,단독주택,19870820.0
인천광역시 부평구 십정동 448-8번지,,1.0,01000,단독주택,19850425.0
인천광역시 부평구 십정동 448-8번지,,209.21,01000,단독주택,19850425.0
인천광역시 부평구 십정동 448-9번지,,153.26,01000,단독주택,19850418.0
인천광역시 부평구 십정동 448-9번지,,1.5,01000,단독주택,19850418.0
인천광역시 부평구 십정동 448번지,,609.7,03000,제1종근린생활시설,20110210.0
인천광역시 부평구 십정동 449-17번지,,305.62,01000,단독주택,19900507.0
인천광역시 부평구 십정동 449-18번지,,481.94,03000,제1종근린생활시설,19900712.0
인천광역시 부평구 십정동 449-19번지,,328.76,02000,공동주택,19901031.0
