,BAS_ID,IntHH,IntHH_R2,IntHH_R3,IntHH_R5,IntTekl,IntTekl_R2,IntTekl_R3,IntTekl_R5
90,21390,0.1134005757142857,1.4597324133333334,1.1272309363809525,0.8784924138095238,0.6413008865714285,0.6904888132380953,0.5950005743809523,0.5782869893333333
91,21391,0.1096366793125,1.4912935302083334,1.1503722411805555,0.896885174548611,0.6398390401041667,0.6694254661111111,0.5939815587152777,0.5830654751736112
92,21392,0.1093335585164835,1.4782435394505495,1.1399448195604396,0.8818826859890109,0.6397105336263736,0.6826306641208791,0.5932331512637362,0.5774211281318682
93,21393,0.11452650417021276,1.4616894526808513,1.1297206622978724,0.876389405787234,0.6417152848085106,0.6930315876170212,0.5935571665531915,0.5776428056170213
94,21394,0.11490275923728814,1.5561172669491525,1.1993224838135594,0.9373276991525424,0.6418582981355931,0.7184694383898305,0.6129447233050848,0.5954837155932204
95,21395,0.10986090657004831,1.4363824995169083,1.1115436506763285,0.8569239882608696,0.6399393105797101,0.6761366297584541,0.5910750197101449,0.5729542739130434
96,21396,0.11501796811965811,1.5637098174358974,1.2064813392307692,0.9398757665811966,0.6419041831623932,0.6720261984615385,0.6059381654700854,0.5924456721367521
97,21397,0.11014809670223324,1.6246938205459056,1.2454640634243175,0.9667686540942928,0.6400238571215882,0.7202033355583126,0.6198026616129032,0.6006673194540942
98,21398,0.105973603195,1.4236091316,1.1026945687,0.85124275275,0.6383843019,0.6342372993000001,0.58082757895,0.56743535935
99,21399,0.11092453284313726,1.3720187209803922,1.0730462071568627,0.8380477571078432,0.6403525645098039,0.6633605978431372,0.5789964175,0.5666007193137255
100,21400,0.10826210135664335,1.5336839775524476,1.1843004717132868,0.9188721076223776,0.6393067947552448,0.7136841668181818,0.6090221364685314,0.5896277811188811
101,21401,0.13134444945454546,1.3013153252727272,1.0246790045454546,0.8044539731818181,0.6260556417272727,0.5029053977272727,0.5417350562727272,0.5425831534545454
102,21402,0.10700565026666667,1.4343878,1.1083800312,0.8605441654666667,0.6388217414666667,0.7138777614666666,0.5947695249333332,0.5745412280000001
103,21403,0.10811010428440367,1.2688709673394496,1.0046448580733944,0.7785696048623854,0.6392489885321101,0.6097270643119266,0.5588834259633028,0.546725832293578
104,21404,0.10658719898678415,1.3698219600881059,1.0657425377533039,0.8237127623788546,0.6386507647577092,0.5984386382378855,0.5706584908370044,0.5607112391189427
105,21405,0.09826147482731554,1.4042546334693877,1.09041226021978,0.8465568754945055,0.6351831394819467,0.6472208592621664,0.581628533877551,0.5681164351805338
106,21406,0.10164010445333334,1.4930557484,1.1440948852666666,0.8863075219333333,0.6366411742666667,0.6736953842,0.5952355889333333,0.5811159388
107,21407,0.10062248620312499,1.4576402929166667,1.1207250532291666,0.866030698125,0.6362140431770833,0.6830490722395833,0.5942038554166666,0.57629876484375
108,21408,0.10534083592290248,1.4397358979591837,1.1092403747619046,0.8565017764399093,0.6257137970975056,0.6010470707709751,0.5690891966213152,0.5581368589569161
109,21409,0.09929383065617432,1.3800896549636803,1.0749883795399515,0.8309944073365618,0.6356419008474576,0.650748622276029,0.5788401863438256,0.5627521759079903
110,21410,0.0889355225874126,1.4076997913286713,1.093922723916084,0.8518484558041958,0.6310576786713287,0.6572015435664336,0.5818825388811188,0.5682094422377622
111,21411,0.08694301534615385,1.2865403884615385,1.007238780769231,0.7764633272307692,0.6299984986153846,0.6689223231538461,0.5648823793076924,0.5463794801538462
112,21412,0.08544841148461539,1.3981896426153846,1.0856142288205128,0.8424454743333334,0.6293290512051282,0.6345903448205128,0.5785886196923077,0.5661689103333334
113,21413,0.0935560208846154,1.3966811093406595,1.079261248846154,0.8334273943406593,0.6331408571428571,0.631158390054945,0.5742374033516483,0.5614078061538462
114,21414,0.09183967160606062,1.374003471986532,1.0663983848821548,0.8227787775084174,0.6323708379461279,0.685580526060606,0.5825355516161617,0.5634477201010102
115,21415,0.09951039206410256,1.484209560448718,1.1491839275,0.8946187636858974,0.6357366244871795,0.7020431510576923,0.6013339931410256,0.5848366481730769
116,21416,0.0879189366641791,1.3655127005223882,1.0634211638432836,0.8236607908955224,0.630437683619403,0.6163507569776119,0.5708546848134328,0.5592877766044776
117,21417,0.06734810812403101,1.124404016124031,0.9004790132558139,0.7064017484496125,0.6167801358139535,0.5690029325581396,0.5240990086821705,0.5170216223255814
