대지위치,연면적,주용도코드,주용도코드명,사용승인일,건물노후도,address,latitude,longitude
인천광역시 부평구 부평동 697-5번지,380.01,02000,공동주택,2001-06-05,244,인천광역시 부평구 부평동 697-5번지,37.4886213,126.7249812
인천광역시 부평구 부평동 697-6번지,657.03,02000,공동주택,1992-06-25,352,인천광역시 부평구 부평동 697-6번지,37.4885765,126.7248172
인천광역시 부평구 부평동 698-18번지,659.3,02000,공동주택,1992-07-29,351,인천광역시 부평구 부평동 698-18번지,37.4883459,126.7245315
인천광역시 부평구 부평동 698-19번지,320.4,02000,공동주택,1990-11-07,373,인천광역시 부평구 부평동 698-19번지,37.4885517,126.724557
인천광역시 부평구 부평동 698-6번지,570.07,04000,제2종근린생활시설,2011-04-15,126,인천광역시 부평구 부평동 698-6번지,37.4886489,126.7245672
인천광역시 부평구 부평동 699-15번지,737.94,14000,업무시설,2002-09-18,229,인천광역시 부평구 부평동 699-15번지,37.4887692,126.7245837
인천광역시 부평구 부평동 699-17번지,454.77,04000,제2종근린생활시설,2001-10-09,240,인천광역시 부평구 부평동 699-17번지,37.4887819,126.7244071
인천광역시 부평구 부평동 699-210번지,236.09,02000,공동주택,2008-10-24,156,인천광역시 부평구 부평동 699-210번지,37.488117,126.7245034
인천광역시 부평구 부평동 699-26번지,657.42,02000,공동주택,1996-09-10,301,인천광역시 부평구 부평동 699-26번지,37.4879158,126.7247431
인천광역시 부평구 부평동 699-28번지,491.56,02000,공동주택,2001-10-20,240,인천광역시 부평구 부평동 699-28번지,37.4885717,126.724381
인천광역시 부평구 부평동 699-5번지,328.28,02000,공동주택,2001-11-01,241,인천광역시 부평구 부평동 699-5번지,37.4886703,126.7243924
인천광역시 부평구 부평동 699-8번지,328.44,02000,공동주택,1991-05-27,365,인천광역시 부평구 부평동 699-8번지,37.4881976,126.7245146
인천광역시 부평구 부평동 70-100번지,552.21,02000,공동주택,1978-12-26,518,인천광역시 부평구 부평동 70-100번지,37.4995944,126.7196496
인천광역시 부평구 부평동 70-102번지,545.21,02000,공동주택,1978-12-26,518,인천광역시 부평구 부평동 70-102번지,37.4997033,126.7195507
인천광역시 부평구 부평동 70-104번지,266.71,02000,공동주택,1978-11-18,517,인천광역시 부평구 부평동 70-104번지,37.4997083,126.7199958
인천광역시 부평구 부평동 70-105번지,266.71,02000,공동주택,1978-11-18,517,인천광역시 부평구 부평동 70-105번지,37.499709,126.7201765
인천광역시 부평구 부평동 70-106번지,266.17,02000,공동주택,1978-11-18,517,인천광역시 부평구 부평동 70-106번지,37.4995942,126.7201819
인천광역시 부평구 부평동 70-107번지,266.17,02000,공동주택,1978-11-18,517,인천광역시 부평구 부평동 70-107번지,37.4995933,126.7199972
인천광역시 부평구 부평동 70-108번지,329.0,01000,단독주택,2004-04-28,210,인천광역시 부평구 부평동 70-108번지,37.4994812,126.7200006
인천광역시 부평구 부평동 70-109번지,432.61,01000,단독주택,2003-09-05,217,인천광역시 부평구 부평동 70-109번지,37.4994837,126.7201867
인천광역시 부평구 부평동 70-111번지,361.08,01000,단독주택,2004-08-05,206,인천광역시 부평구 부평동 70-111번지,37.4993335,126.7200042
인천광역시 부평구 부평동 70-112번지,358.92,04000,제2종근린생활시설,2005-12-02,194,인천광역시 부평구 부평동 70-112번지,37.4993375,126.7201939
인천광역시 부평구 부평동 70-113번지,188.47,01000,단독주택,1984-10-10,444,인천광역시 부평구 부평동 70-113번지,37.4992288,126.7202017
인천광역시 부평구 부평동 70-114번지,236.87,01000,단독주택,1985-09-03,433,인천광역시 부평구 부평동 70-114번지,37.4992239,126.720007
인천광역시 부평구 부평동 70-115번지,391.16,04000,제2종근린생활시설,1984-07-28,447,인천광역시 부평구 부평동 70-115번지,37.4991188,126.7201074
인천광역시 부평구 부평동 70-117번지,787.88,04000,제2종근린생활시설,2005-01-05,201,인천광역시 부평구 부평동 70-117번지,37.4990094,126.7201945
인천광역시 부평구 부평동 70-118번지,377.23,04000,제2종근린생활시설,1997-02-24,296,인천광역시 부평구 부평동 70-118번지,37.4989892,126.7200088
인천광역시 부평구 부평동 70-121번지,131.51,01000,단독주택,1980-02-09,500,인천광역시 부평구 부평동 70-121번지,37.4988184,126.7201046
인천광역시 부평구 부평동 70-123번지,11618.35,02000,공동주택,1995-05-09,317,인천광역시 부평구 부평동 70-123번지,37.4985844,126.719272
인천광역시 부평구 부평동 70-123번지,11617.76,02000,공동주택,1996-07-25,303,인천광역시 부평구 부평동 70-123번지,37.4985844,126.719272
인천광역시 부평구 부평동 70-123번지,1332.57,03000,제1종근린생활시설,1995-05-09,317,인천광역시 부평구 부평동 70-123번지,37.4985844,126.719272
인천광역시 부평구 부평동 70-126번지,1994.9,14000,업무시설,2011-05-11,125,인천광역시 부평구 부평동 70-126번지,37.4942428,126.7200753
인천광역시 부평구 부평동 70-127번지,136.5,07000,판매시설,1991-10-02,360,인천광역시 부평구 부평동 70-127번지,37.4934026,126.7194482
인천광역시 부평구 부평동 70-26번지,145.65,04000,제2종근린생활시설,2007-05-25,173,인천광역시 부평구 부평동 70-26번지,37.4991389,126.7176075
인천광역시 부평구 부평동 70-5번지,12841.26,02000,공동주택,1989-06-03,388,인천광역시 부평구 부평동 70-5번지,37.4944003,126.7182541
인천광역시 부평구 부평동 70-5번지,12841.26,02000,공동주택,1988-11-18,397,인천광역시 부평구 부평동 70-5번지,37.4944003,126.7182541
인천광역시 부평구 부평동 70-5번지,1369.896,02000,공동주택,1986-09-17,421,인천광역시 부평구 부평동 70-5번지,37.4944003,126.7182541
인천광역시 부평구 부평동 70-5번지,13033.28,02000,공동주택,1987-05-07,413,인천광역시 부평구 부평동 70-5번지,37.4944003,126.7182541
인천광역시 부평구 부평동 70-5번지,13033.28,02000,공동주택,1988-03-25,403,인천광역시 부평구 부평동 70-5번지,37.4944003,126.7182541
인천광역시 부평구 부평동 70-5번지,17768.82,02000,공동주택,1989-06-30,388,인천광역시 부평구 부평동 70-5번지,37.4944003,126.7182541
인천광역시 부평구 부평동 70-69번지,215.61,02000,공동주택,1979-12-20,506,인천광역시 부평구 부평동 70-69번지,37.4997006,126.7190954
인천광역시 부평구 부평동 70-78번지,25406.93,02000,공동주택,1999-10-30,264,인천광역시 부평구 부평동 70-78번지,37.4995584,126.7172239
인천광역시 부평구 부평동 70-79번지,69.56,01000,단독주택,1979-11-27,505,인천광역시 부평구 부평동 70-79번지,37.4997018,126.7192909
인천광역시 부평구 부평동 70-81번지,11.02,03000,제1종근린생활시설,2007-03-06,175,인천광역시 부평구 부평동 70-81번지,37.4995913,126.719097
인천광역시 부평구 부평동 70-82번지,264.84,01000,단독주택,1979-08-07,506,인천광역시 부평구 부평동 70-82번지,37.4994759,126.7191279
인천광역시 부평구 부평동 70-83번지,295.71,04000,제2종근린생활시설,2004-03-27,211,인천광역시 부평구 부평동 70-83번지,37.4994772,126.7193208
인천광역시 부평구 부평동 70-84번지,564.42,03000,제1종근린생활시설,1988-06-30,400,인천광역시 부평구 부평동 70-84번지,37.4993229,126.7191028
인천광역시 부평구 부평동 70-85번지,466.86,02000,공동주택,2001-07-18,243,인천광역시 부평구 부평동 70-85번지,37.4993234,126.7192952
인천광역시 부평구 부평동 70-86번지,210.18,01000,단독주택,1983-06-30,460,인천광역시 부평구 부평동 70-86번지,37.4992139,126.7192976
인천광역시 부평구 부평동 70-87번지,4.0,03000,제1종근린생활시설,1991-10-24,360,인천광역시 부평구 부평동 70-87번지,37.4992129,126.7191032
인천광역시 부평구 부평동 70-88번지,756.79,03000,제1종근린생활시설,2006-09-18,181,인천광역시 부평구 부평동 70-88번지,37.4991135,126.7191055
인천광역시 부평구 부평동 70-89번지,793.48,04000,제2종근린생활시설,2000-08-21,254,인천광역시 부평구 부평동 70-89번지,37.4990616,126.7193009
인천광역시 부평구 부평동 70-90번지,1.0,01000,단독주택,1980-07-03,495,인천광역시 부평구 부평동 70-90번지,37.4989984,126.7195618
인천광역시 부평구 부평동 70-91번지,469.03,04000,제2종근린생활시설,2001-08-27,242,인천광역시 부평구 부평동 70-91번지,37.4989922,126.7197548
인천광역시 부평구 부평동 70-92번지,184.52,01000,단독주택,1983-12-30,458,인천광역시 부평구 부평동 70-92번지,37.499109,126.7197512
인천광역시 부평구 부평동 70-93번지,3.93,01000,단독주택,1978-09-06,517,인천광역시 부평구 부평동 70-93번지,37.4991082,126.7195577
인천광역시 부평구 부평동 70-94번지,286.41,01000,단독주택,1988-12-16,398,인천광역시 부평구 부평동 70-94번지,37.4992178,126.7195561
인천광역시 부평구 부평동 70-95번지,166.67,01000,단독주택,1983-10-15,456,인천광역시 부평구 부평동 70-95번지,37.4992176,126.7197499
인천광역시 부평구 부평동 70-96번지,327.78,02000,공동주택,1986-09-30,421,인천광역시 부평구 부평동 70-96번지,37.4993271,126.7197479
인천광역시 부평구 부평동 70-97번지,461.01,02000,공동주택,2002-04-23,234,인천광역시 부평구 부평동 70-97번지,37.4993264,126.7195568
인천광역시 부평구 부평동 70-99번지,193.25,01000,단독주택,1978-12-18,518,인천광역시 부평구 부평동 70-99번지,37.4994795,126.7197465
인천광역시 부평구 부평동 700-15번지,293.28,02000,공동주택,1989-09-20,385,인천광역시 부평구 부평동 700-15번지,37.4883186,126.7240051
인천광역시 부평구 부평동 700-23번지,299.16,01000,단독주택,1986-08-19,422,인천광역시 부평구 부평동 700-23번지,37.4884048,126.724366
인천광역시 부평구 부평동 700-26번지,1379.76,03000,제1종근린생활시설,1990-09-14,373,인천광역시 부평구 부평동 700-26번지,37.487913,126.7244772
인천광역시 부평구 부평동 700-27번지,1324.9,14000,업무시설,2004-10-15,204,인천광역시 부평구 부평동 700-27번지,37.4879209,126.7243037
인천광역시 부평구 부평동 700-35번지,241.98,01000,단독주택,1995-04-04,318,인천광역시 부평구 부평동 700-35번지,37.488683,126.7241339
인천광역시 부평구 부평동 700-36번지,643.47,02000,공동주택,1993-11-29,337,인천광역시 부평구 부평동 700-36번지,37.48838,126.7240953
인천광역시 부평구 부평동 700-37번지,673.41,01000,단독주택,2000-01-20,261,인천광역시 부평구 부평동 700-37번지,37.488204,126.7240728
인천광역시 부평구 부평동 700-42번지,723.33,04000,제2종근린생활시설,2011-05-12,125,인천광역시 부평구 부평동 700-42번지,37.4883084,126.7243522
인천광역시 부평구 부평동 700-44번지,260.52,01000,단독주택,1988-11-19,397,인천광역시 부평구 부평동 700-44번지,37.4881412,126.7243299
인천광역시 부평구 부평동 700-45번지,236.46,01000,단독주택,1989-01-19,393,인천광역시 부평구 부평동 700-45번지,37.4885831,126.7241189
인천광역시 부평구 부평동 700-7번지,497.51,04000,제2종근린생활시설,2016-02-11,68,인천광역시 부평구 부평동 700-7번지,37.488223,126.724341
인천광역시 부평구 부평동 703-8번지,1143.81,04000,제2종근린생활시설,2006-01-19,189,인천광역시 부평구 부평동 703-8번지,37.4879497,126.7240416
인천광역시 부평구 부평동 704-10번지,1191.51,14000,업무시설,2002-10-09,228,인천광역시 부평구 부평동 704-10번지,37.4879466,126.7238823
인천광역시 부평구 부평동 705-2번지,106.79,01000,단독주택,1989-05-20,389,인천광역시 부평구 부평동 705-2번지,37.4877778,126.7235522
인천광역시 부평구 부평동 705-5번지,230.28,01000,단독주택,1997-07-16,291,인천광역시 부평구 부평동 705-5번지,37.4880073,126.7236893
인천광역시 부평구 부평동 705-6번지,458.84,04000,제2종근린생활시설,2021-01-25,9,인천광역시 부평구 부평동 705-6번지,37.4879106,126.7236563
인천광역시 부평구 부평동 705-8번지,252.07,01000,단독주택,1990-04-04,378,인천광역시 부평구 부평동 705-8번지,37.4879118,126.7235041
인천광역시 부평구 부평동 706-1번지,2037.97,14000,업무시설,2016-03-17,67,인천광역시 부평구 부평동 706-1번지,37.4878374,126.7233082
인천광역시 부평구 부평동 708-2번지,130.64,01000,단독주택,1985-11-01,433,인천광역시 부평구 부평동 708-2번지,37.4876922,126.7229516
인천광역시 부평구 부평동 708-4번지,34.05,01000,단독주택,1969-03-17,631,인천광역시 부평구 부평동 708-4번지,37.4877118,126.7230278
인천광역시 부평구 부평동 708-4번지,50.91,01000,단독주택,1961-06-16,724,인천광역시 부평구 부평동 708-4번지,37.4877118,126.7230278
인천광역시 부평구 부평동 709-2번지,2104.4,14000,업무시설,2014-04-16,90,인천광역시 부평구 부평동 709-2번지,37.4876402,126.7227123
인천광역시 부평구 부평동 710-8번지,46.94,01000,단독주택,1969-01-14,633,인천광역시 부평구 부평동 710-8번지,37.486436,126.7263804
인천광역시 부평구 부평동 713번지,58.51,01000,단독주택,1968-07-15,639,인천광역시 부평구 부평동 713번지,37.4852787,126.7243565
인천광역시 부평구 부평동 715-105번지,61.79,01000,단독주택,1975-12-27,554,인천광역시 부평구 부평동 715-105번지,37.4875975,126.721864
인천광역시 부평구 부평동 715-140번지,513.5,02000,공동주택,2002-05-09,233,인천광역시 부평구 부평동 715-140번지,37.4872826,126.7216835
