address,latitude,longitude,주용도코드명,연면적
인천광역시 부평구 십정동 297-35번지,37.4730095,126.6984123,단독주택,73.16
인천광역시 부평구 십정동 297-36번지,37.4730927,126.6984097,단독주택,118.85
인천광역시 부평구 십정동 297-37번지,37.4731958,126.6984116,단독주택,246.14
인천광역시 부평구 십정동 297-38번지,37.4733014,126.6984156,공동주택,370.81
인천광역시 부평구 십정동 297-38번지,37.4733014,126.6984156,단독주택,82.74000000000001
인천광역시 부평구 십정동 297-39번지,37.4733035,126.6985512,단독주택,234.11
인천광역시 부평구 십정동 297-3번지,37.4739315,126.698536,제2종근린생활시설,737.0100000000001
인천광역시 부평구 십정동 297-40번지,37.4731969,126.6985496,단독주택,243.88
인천광역시 부평구 십정동 297-41번지,37.4730919,126.6985486,단독주택,233.57
인천광역시 부평구 십정동 297-42번지,37.4729977,126.6985507,단독주택,85.03999999999999
인천광역시 부평구 십정동 297-43번지,37.4729812,126.6987278,단독주택,220.485
인천광역시 부평구 십정동 297-44번지,37.4730901,126.6987299,단독주택,241.83
인천광역시 부평구 십정동 297-45번지,37.473197,126.6987338,단독주택,242.7
인천광역시 부평구 십정동 297-46번지,37.4732994,126.6987381,단독주택,238.59
인천광역시 부평구 십정동 297-47번지,37.4734102,126.6987335,단독주택,212.5
인천광역시 부평구 십정동 297-48번지,37.4735255,126.6987192,단독주택,131.64
인천광역시 부평구 십정동 297-4번지,37.47386,126.6986674,제2종근린생활시설,453.0
인천광역시 부평구 십정동 297-50번지,37.4736552,126.6988677,단독주택,192.07
인천광역시 부평구 십정동 297-51번지,37.4736552,126.6988677,제1종근린생활시설,1397.46
인천광역시 부평구 십정동 297-54번지,37.4735059,126.6988664,단독주택,244.02
인천광역시 부평구 십정동 297-55번지,37.4734087,126.6988758,단독주택,210.819
인천광역시 부평구 십정동 297-56번지,37.4732814,126.6988725,단독주택,309.12
인천광역시 부평구 십정동 297-58번지,37.4731312,126.6988617,단독주택,314.18
인천광역시 부평구 십정동 297-59번지,37.47302,126.6988536,단독주택,140.4
인천광역시 부평구 십정동 297-5번지,37.4737732,126.6987048,제2종근린생활시설,450.42
인천광역시 부평구 십정동 297-60번지,37.4729484,126.698848,단독주택,122.82
인천광역시 부평구 십정동 297-62번지,37.4729807,126.6990176,단독주택,225.27
인천광역시 부평구 십정동 297-63번지,37.4730869,126.6990258,단독주택,208.02
인천광역시 부평구 십정동 297-64번지,37.4731898,126.699033,단독주택,198.9
인천광역시 부평구 십정동 297-65번지,37.4732934,126.6990404,단독주택,212.1
인천광역시 부평구 십정동 297-66번지,37.4734142,126.6990449,단독주택,278.46
인천광역시 부평구 십정동 297-69번지,37.4733775,126.6992003,단독주택,49.59
인천광역시 부평구 십정동 297-70번지,37.4732942,126.699159,단독주택,49.59
인천광역시 부평구 십정동 297-71번지,37.4731936,126.6991473,단독주택,198.5
인천광역시 부평구 십정동 297-72번지,37.4730434,126.6991326,공동주택,532.09
인천광역시 부평구 십정동 297-73번지,37.4737038,126.6980112,단독주택,142.09
인천광역시 부평구 십정동 297-74번지,37.4738839,126.6981922,단독주택,298.91
인천광역시 부평구 십정동 297-75번지,37.4739386,126.6982728,단독주택,298.91
인천광역시 부평구 십정동 297-76번지,37.4739932,126.6983534,단독주택,309.4
인천광역시 부평구 십정동 297-77번지,37.4740612,126.6984538,단독주택,773.04
인천광역시 부평구 십정동 297-78번지,37.473652,126.6986907,단독주택,164.28
인천광역시 부평구 십정동 297-79번지,37.4734767,126.6981356,단독주택,266.94
인천광역시 부평구 십정동 297-9번지,37.4736892,126.6984982,단독주택,443.25
인천광역시 부평구 십정동 299-12번지,37.4738885,126.6971842,단독주택,219.63
인천광역시 부평구 십정동 299-16번지,37.4737505,126.6971699,단독주택,203.55
인천광역시 부평구 십정동 299-17번지,37.4737867,126.6972739,단독주택,213.48
인천광역시 부평구 십정동 299-18번지,37.4738269,126.6973916,단독주택,138.72
인천광역시 부평구 십정동 299-19번지,37.4737202,126.6974499,단독주택,424.05
인천광역시 부평구 십정동 299-1번지,37.4741637,126.6967804,단독주택,259.38
인천광역시 부평구 십정동 299-20번지,37.4736539,126.6972651,제1종근린생활시설,659.07
인천광역시 부평구 십정동 299-21번지,37.4736822,126.697057,단독주택,298.46
인천광역시 부평구 십정동 299-2번지,37.47403,126.6968814,공동주택,595.02
인천광역시 부평구 십정동 299-5번지,37.4739457,126.6972784,단독주택,161.28
인천광역시 부평구 십정동 299-7번지,37.4735859,126.6971114,단독주택,192.26
인천광역시 부평구 십정동 299-9번지,37.4740727,126.6970812,공동주택,1048.52
인천광역시 부평구 십정동 299번지,37.4742997,126.6968254,제2종근린생활시설,1349.82
인천광역시 부평구 십정동 29번지,37.4834899,126.6951224,단독주택,154.04999999999998
인천광역시 부평구 십정동 3-1번지,37.4844916,126.6954466,단독주택,181.95
인천광역시 부평구 십정동 300-10번지,37.4739745,126.6961529,제1종근린생활시설,420.72
인천광역시 부평구 십정동 300-11번지,37.4738538,126.6962066,단독주택,207.93
인천광역시 부평구 십정동 300-12번지,37.4739106,126.6963655,단독주택,254.61
인천광역시 부평구 십정동 300-13번지,37.4738048,126.6964222,단독주택,282.42
인천광역시 부평구 십정동 300-14번지,37.4737474,126.6962659,제1종근린생활시설,474.86
인천광역시 부평구 십정동 300-17번지,37.4737521,126.6967664,단독주택,238.5
인천광역시 부평구 십정동 300-18번지,37.4735189,126.6968175,제2종근린생활시설,948.72
인천광역시 부평구 십정동 300-19번지,37.4736227,126.6966967,단독주택,199.5
인천광역시 부평구 십정동 300-1번지,37.4741325,126.6965786,단독주택,199.35
인천광역시 부평구 십정동 300-20번지,37.4737151,126.6966481,단독주택,222.33
인천광역시 부평구 십정동 300-22번지,37.4736194,126.6964,제2종근린생활시설,650.6
인천광역시 부평구 십정동 300-24번지,37.4734954,126.6963978,제1종근린생활시설,108.06
인천광역시 부평구 십정동 300-26번지,37.4735533,126.6965458,단독주택,197.64
인천광역시 부평구 십정동 300-27번지,37.4734761,126.6965759,단독주택,204.98
인천광역시 부평구 십정동 300-28번지,37.4734058,126.6966147,제1종근린생활시설,193.24
인천광역시 부평구 십정동 300-29번지,37.4733918,126.6964808,제1종근린생활시설,494.25
인천광역시 부평구 십정동 300-2번지,37.4740049,126.696572,공동주택,647.18
인천광역시 부평구 십정동 300-32번지,37.4736535,126.6968192,단독주택,202.42
인천광역시 부평구 십정동 300-3번지,37.4739042,126.6966915,공동주택,302.72
인천광역시 부평구 십정동 300-4번지,37.4738666,126.696582,단독주택,195.65
인천광역시 부평구 십정동 300-6번지,37.4741036,126.6964615,단독주택,288.28
인천광역시 부평구 십정동 300-7번지,37.4741967,126.6964183,제1종근린생활시설,149.55
인천광역시 부평구 십정동 300-8번지,37.4741008,126.6962743,단독주택,107.7
인천광역시 부평구 십정동 300-9번지,37.474013,126.6963135,단독주택,250.396
인천광역시 부평구 십정동 300번지,37.474232,126.6965259,단독주택,80.2
인천광역시 부평구 십정동 301-11번지,37.4727478,126.6968098,단독주택,588.48
인천광역시 부평구 십정동 301-12번지,37.4727896,126.6969998,단독주택,160.28
인천광역시 부평구 십정동 301-14번지,37.4726931,126.6970766,단독주택,168.48
인천광역시 부평구 십정동 301-15번지,37.4726318,126.6969013,제1종근린생활시설,279.15
인천광역시 부평구 십정동 301-1번지,37.4732324,126.6967539,제1종근린생활시설,1009.18
인천광역시 부평구 십정동 301-2번지,37.4731245,126.6966026,제1종근린생활시설,214.78
인천광역시 부평구 십정동 301-3번지,37.473034,126.6966524,제1종근린생활시설,297.82
인천광역시 부평구 십정동 301-4번지,37.4731149,126.6968204,단독주택,158.8
인천광역시 부평구 십정동 301-5번지,37.4730421,126.6968606,단독주택,132.6
인천광역시 부평구 십정동 301-7번지,37.472931,126.6967092,단독주택,493.98
인천광역시 부평구 십정동 301-8번지,37.4729639,126.6969037,공동주택,657.74
인천광역시 부평구 십정동 301-9번지,37.472844,126.696757,단독주택,265.63
인천광역시 부평구 십정동 301번지,37.4732089,126.6965592,제2종근린생활시설,454.91
인천광역시 부평구 십정동 302-10번지,37.4728266,126.6974777,공동주택,523.78
인천광역시 부평구 십정동 302-11번지,37.4728963,126.6975961,단독주택,324.11
인천광역시 부평구 십정동 302-12번지,37.4730406,126.6975221,단독주택,111.93
인천광역시 부평구 십정동 302-14번지,37.4732232,126.6973373,단독주택,269.08
인천광역시 부평구 십정동 302-15번지,37.4734622,126.6973181,단독주택,362.04
인천광역시 부평구 십정동 302-16번지,37.4734309,126.697214,단독주택,125.18
인천광역시 부평구 십정동 302-18번지,37.4735708,126.6975895,단독주택,381.32
인천광역시 부평구 십정동 302-19번지,37.4734249,126.6976408,공동주택,804.24
인천광역시 부평구 십정동 302-1번지,37.4732283,126.6970281,제1종근린생활시설,450.12
인천광역시 부평구 십정동 302-21번지,37.4732504,126.6976163,단독주택,279.5
인천광역시 부평구 십정동 302-23번지,37.4730797,126.6976259,단독주택,83.14
인천광역시 부평구 십정동 302-24번지,37.4730797,126.6976259,단독주택,295.66
인천광역시 부평구 십정동 302-25번지,37.4729575,126.6976936,단독주택,167.29
인천광역시 부평구 십정동 302-26번지,37.4730218,126.6977929,단독주택,139.38
인천광역시 부평구 십정동 302-27번지,37.4731144,126.6977443,단독주택,127.21
인천광역시 부평구 십정동 302-28번지,37.4731119,126.6978713,공동주택,391.98
인천광역시 부평구 십정동 302-2번지,37.4732661,126.6971389,단독주택,172.96
인천광역시 부평구 십정동 302-32번지,37.4732895,126.6974621,단독주택,226.18
인천광역시 부평구 십정동 302-33번지,37.4732043,126.6974987,단독주택,225.84
인천광역시 부평구 십정동 302-36번지,37.4735157,126.6974639,제1종근린생활시설,400.47
인천광역시 부평구 십정동 302-37번지,37.473412,126.6975192,단독주택,220.9
인천광역시 부평구 십정동 302-38번지,37.4733742,126.6974061,단독주택,206.34
인천광역시 부평구 십정동 302-39번지,37.4733423,126.6972792,단독주택,225.75
인천광역시 부평구 십정동 302-3번지,37.4731352,126.6971419,단독주택,200.52
인천광역시 부평구 십정동 302-42번지,37.473272,126.6977243,단독주택,404.61
인천광역시 부평구 십정동 302-4번지,37.4730521,126.6972295,단독주택,302.94
인천광역시 부평구 십정동 302-5번지,37.4730127,126.6971274,단독주택,220.5
인천광역시 부평구 십정동 302-6번지,37.4729102,126.697237,단독주택,206.1
인천광역시 부평구 십정동 302-7번지,37.4730514,126.6973767,단독주택,316.71
인천광역시 부평구 십정동 302-8번지,37.4729242,126.6973883,단독주택,198.42
인천광역시 부평구 십정동 302-9번지,37.4727717,126.6973154,공동주택,648.0
인천광역시 부평구 십정동 302번지,37.4733634,126.6970182,제2종근린생활시설,299.96
인천광역시 부평구 십정동 303-12번지,37.4727252,126.6981247,단독주택,198.21
인천광역시 부평구 십정동 303-13번지,37.4728185,126.6981792,단독주택,176.4
인천광역시 부평구 십정동 303-14번지,37.4728806,126.6983004,공동주택,628.22
인천광역시 부평구 십정동 303-16번지,37.4727665,126.6982963,단독주택,247.26
인천광역시 부평구 십정동 303-17번지,37.4726727,126.6982446,단독주택,230.35
인천광역시 부평구 십정동 303-19번지,37.4727206,126.6984534,단독주택,85.03999999999999
인천광역시 부평구 십정동 303-1번지,37.4728999,126.6979252,단독주택,250.8
인천광역시 부평구 십정동 303-20번지,37.4728315,126.6985169,공동주택,500.67
인천광역시 부평구 십정동 303-22번지,37.4724123,126.6982197,제1종근린생활시설,459.09
인천광역시 부평구 십정동 303-23번지,37.4728133,126.699092,공동주택,598.84
인천광역시 부평구 십정동 303-2번지,37.4728847,126.6980412,단독주택,260.48
인천광역시 부평구 십정동 303-3번지,37.4727762,126.6979774,단독주택,230.42
인천광역시 부평구 십정동 303-40번지,37.4721084,126.6989377,제1종근린생활시설,2447.25
인천광역시 부평구 십정동 303-4번지,37.4727844,126.6978195,단독주택,246.56
인천광역시 부평구 십정동 303-5번지,37.4726812,126.6978332,단독주택,75.05
인천광역시 부평구 십정동 303-7번지,37.4725678,126.6979037,단독주택,175.15
인천광역시 부평구 십정동 303-9번지,37.4725958,126.6981182,공동주택,620.45
인천광역시 부평구 십정동 303번지,37.4729903,126.6980737,공동주택,506.16
인천광역시 부평구 십정동 304-1번지,37.4726136,126.6974272,공동주택,524.35
인천광역시 부평구 십정동 304-3번지,37.4724713,126.6975878,공동주택,343.98
인천광역시 부평구 십정동 304번지,37.4726732,126.6975996,단독주택,214.72
인천광역시 부평구 십정동 305-108번지,37.4758759,126.6973055,단독주택,204.49
인천광역시 부평구 십정동 306-1번지,37.4719492,126.69734,공동주택,2253.6800000000003
인천광역시 부평구 십정동 307번지,37.4763366,126.6982502,단독주택,444.1
인천광역시 부평구 십정동 308-38번지,37.4762197,126.6985944,단독주택,279.28
인천광역시 부평구 십정동 309-352번지,37.4769976,126.699436,단독주택,162.26
인천광역시 부평구 십정동 315-10번지,37.4715545,126.6977375,공동주택,277.58
인천광역시 부평구 십정동 315-12번지,37.4717164,126.6975683,단독주택,247.73
인천광역시 부평구 십정동 315-16번지,37.4714339,126.6975671,단독주택,504.8
인천광역시 부평구 십정동 315-1번지,37.4718503,126.6978246,공동주택,654.22
인천광역시 부평구 십정동 315-20번지,37.4713472,126.6976655,단독주택,74.55
인천광역시 부평구 십정동 315-21번지,37.4712361,126.6976968,단독주택,251.11
인천광역시 부평구 십정동 315-23번지,37.4713288,126.6977941,단독주택,74.55
인천광역시 부평구 십정동 315-24번지,37.4712645,126.69789,단독주택,67.94
인천광역시 부평구 십정동 315-25번지,37.4711399,126.6977983,제1종근린생활시설,428.4
인천광역시 부평구 십정동 315-26번지,37.4709914,126.6978504,단독주택,3.2
인천광역시 부평구 십정동 315-26번지,37.4709914,126.6978504,제2종근린생활시설,154.24
인천광역시 부평구 십정동 315-27번지,37.471061,126.6978984,단독주택,70.77
인천광역시 부평구 십정동 315-28번지,37.4711363,126.6979583,단독주택,324.75
인천광역시 부평구 십정동 315-29번지,37.4712342,126.6980143,단독주택,81.33
인천광역시 부평구 십정동 315-30번지,37.4711908,126.6981322,단독주택,183.6
인천광역시 부평구 십정동 315-31번지,37.4711185,126.6982287,단독주택,444.66
인천광역시 부평구 십정동 315-34번지,37.4709973,126.6981093,단독주택,308.93
인천광역시 부평구 십정동 315-36번지,37.4709203,126.6980453,단독주택,173.58
인천광역시 부평구 십정동 315-38번지,37.4708415,126.6979888,단독주택,222.35
인천광역시 부평구 십정동 315-39번지,37.470707,126.6981185,단독주택,182.5
인천광역시 부평구 십정동 315-3번지,37.4717381,126.6979118,단독주택,267.68
인천광역시 부평구 십정동 315-40번지,37.4707901,126.6981645,단독주택,163.47
인천광역시 부평구 십정동 315-41번지,37.4708736,126.6982235,단독주택,297.3
인천광역시 부평구 십정동 315-42번지,37.4709813,126.6982962,공동주택,354.48
인천광역시 부평구 십정동 315-45번지,37.4712904,126.6982921,단독주택,607.85
인천광역시 부평구 십정동 315-47번지,37.4714292,126.6983741,공동주택,308.89
인천광역시 부평구 십정동 315-48번지,37.4714035,126.6984728,공동주택,373.3
인천광역시 부평구 십정동 315-51번지,37.471192,126.6985632,공동주택,658.79
인천광역시 부평구 십정동 315-53번지,37.4710601,126.698558,공동주택,1078.08
인천광역시 부평구 십정동 315-56번지,37.4708267,126.6984419,단독주택,59.77
인천광역시 부평구 십정동 315-58번지,37.470625,126.6984289,공동주택,2815.388
인천광역시 부평구 십정동 315-5번지,37.4716007,126.6978576,공동주택,161.04
인천광역시 부평구 십정동 315-62번지,37.471499,126.6981865,단독주택,165.88
인천광역시 부평구 십정동 315-62번지,37.471499,126.6981865,제1종근린생활시설,28.0
인천광역시 부평구 십정동 315-66번지,37.4718945,126.6980149,공동주택,308.1
인천광역시 부평구 십정동 315-67번지,37.4717986,126.6980679,공동주택,286.88
인천광역시 부평구 십정동 315-6번지,37.4715411,126.6982037,공동주택,543.75
인천광역시 부평구 십정동 315-72번지,37.4715853,126.6979863,공동주택,300.98
인천광역시 부평구 십정동 315-73번지,37.4716212,126.6980848,공동주택,288.52
인천광역시 부평구 십정동 315-74번지,37.4716823,126.6981725,공동주택,268.37
인천광역시 부평구 십정동 315-75번지,37.4716895,126.6977598,단독주택,242.86
인천광역시 부평구 십정동 315-76번지,37.471777,126.6976792,단독주택,204.98
인천광역시 부평구 십정동 315-77번지,37.4716506,126.6976373,단독주택,198.07
인천광역시 부평구 십정동 315-7번지,37.4714059,126.6980039,공동주택,656.33
인천광역시 부평구 십정동 315-80번지,37.4708804,126.6986665,단독주택,314.51
인천광역시 부평구 십정동 315-83번지,37.4707689,126.6986129,단독주택,306.18
인천광역시 부평구 십정동 315-87번지,37.4705893,126.6987031,공동주택,377.6
인천광역시 부평구 십정동 315-9번지,37.4714666,126.6978286,단독주택,149.93
인천광역시 부평구 십정동 315번지,37.4719788,126.6979711,공동주택,277.16
인천광역시 부평구 십정동 316-10번지,37.4706575,126.6976535,단독주택,69.42
인천광역시 부평구 십정동 316-12번지,37.4707777,126.6975275,공동주택,653.69
인천광역시 부평구 십정동 316-14번지,37.4707482,126.6973115,공동주택,556.46
인천광역시 부평구 십정동 316-15번지,37.4706511,126.6974196,공동주택,506.84
인천광역시 부평구 십정동 316-17번지,37.4705079,126.6975716,공동주택,501.7
인천광역시 부평구 십정동 316-18번지,37.4704476,126.6976343,단독주택,209.1
인천광역시 부평구 십정동 316-19번지,37.4704671,126.6974332,단독주택,130.52
인천광역시 부평구 십정동 316-20번지,37.4705469,126.697346,단독주택,199.8
인천광역시 부평구 십정동 316-21번지,37.4706232,126.6972607,공동주택,653.06
인천광역시 부평구 십정동 316-24번지,37.4706508,126.6969691,단독주택,197.52
인천광역시 부평구 십정동 316-25번지,37.4705795,126.6970584,단독주택,72.73
인천광역시 부평구 십정동 316-26번지,37.4704969,126.697152,단독주택,331.49
인천광역시 부평구 십정동 316-29번지,37.4702581,126.6972303,단독주택,251.66
인천광역시 부평구 십정동 316-2번지,37.4707576,126.6977484,단독주택,316.03
인천광역시 부평구 십정동 316-30번지,37.4703762,126.6971927,공동주택,648.45
인천광역시 부평구 십정동 316-31번지,37.4705083,126.6969455,공동주택,1123.14
인천광역시 부평구 십정동 316-37번지,37.4703669,126.6968576,단독주택,262.7
인천광역시 부평구 십정동 316-38번지,37.4702831,126.6969535,단독주택,77.85
인천광역시 부평구 십정동 316-39번지,37.4701987,126.6970503,단독주택,259.47
인천광역시 부평구 십정동 316-3번지,37.4706548,126.6978497,제2종근린생활시설,494.94
인천광역시 부평구 십정동 316-40번지,37.4701046,126.6971585,단독주택,322.58
인천광역시 부평구 십정동 316-41번지,37.4700429,126.6970456,단독주택,69.12
인천광역시 부평구 십정동 316-42번지,37.4701255,126.6969496,단독주택,69.21
인천광역시 부평구 십정동 316-43번지,37.4702052,126.6968564,단독주택,81.64
인천광역시 부평구 십정동 316-44번지,37.4702846,126.6967628,단독주택,73.12
인천광역시 부평구 십정동 316-46번지,37.4704958,126.6965076,단독주택,222.21
인천광역시 부평구 십정동 316-52번지,37.470207,126.6964625,제2종근린생활시설,287.692
인천광역시 부평구 십정동 316-53번지,37.4702669,126.6965578,공동주택,199.99
인천광역시 부평구 십정동 316-54번지,37.4701773,126.6965829,제1종근린생활시설,209.56
인천광역시 부평구 십정동 316-56번지,37.4700901,126.6967226,제1종근린생활시설,739.68
인천광역시 부평구 십정동 316-5번지,37.4705455,126.6979648,단독주택,82.84
인천광역시 부평구 십정동 316-7번지,37.470452,126.6980851,단독주택,452.68
인천광역시 부평구 십정동 316-9번지,37.4705686,126.6977449,단독주택,268.38
인천광역시 부평구 십정동 316번지,37.4708576,126.6976476,단독주택,614.9
인천광역시 부평구 십정동 317-100번지,37.4708192,126.6961545,단독주택,275.88
인천광역시 부평구 십정동 317-101번지,37.470719,126.6962404,단독주택,282.9
인천광역시 부평구 십정동 317-102번지,37.4706129,126.6963344,단독주택,298.56
인천광역시 부평구 십정동 317-103번지,37.4705726,126.6962028,단독주택,405.28
인천광역시 부평구 십정동 317-104번지,37.4706757,126.696112,단독주택,74.88
인천광역시 부평구 십정동 317-105번지,37.4707675,126.6960334,단독주택,239.32
인천광역시 부평구 십정동 317-106번지,37.4708617,126.6959532,공동주택,577.18
인천광역시 부평구 십정동 317-108번지,37.471062,126.6958345,단독주택,110.87
인천광역시 부평구 십정동 317-10번지,37.4717012,126.6970101,단독주택,199.2
인천광역시 부평구 십정동 317-110번지,37.4711333,126.6957738,단독주택,104.11
인천광역시 부평구 십정동 317-113번지,37.4710952,126.6955901,단독주택,117.32
인천광역시 부평구 십정동 317-115번지,37.4709959,126.6956702,단독주택,146.56
인천광역시 부평구 십정동 317-116번지,37.4709437,126.6955532,단독주택,187.92
인천광역시 부평구 십정동 317-117번지,37.4710322,126.695478,단독주택,127.97
인천광역시 부평구 십정동 317-118번지,37.4711274,126.6954082,공동주택,309.9
인천광역시 부평구 십정동 317-119번지,37.4712698,126.6952351,제1종근린생활시설,1293.63
인천광역시 부평구 십정동 317-11번지,37.4716449,126.6971097,제1종근린생활시설,602.73
인천광역시 부평구 십정동 317-120번지,37.4711415,126.6950567,제2종근린생활시설,451.66
인천광역시 부평구 십정동 317-121번지,37.4709831,126.6951143,제1종근린생활시설,361.6
인천광역시 부평구 십정동 317-122번지,37.4710444,126.6952504,단독주택,108.37
인천광역시 부평구 십정동 317-123번지,37.4708998,126.6952023,제1종근린생활시설,403.34
인천광역시 부평구 십정동 317-124번지,37.4709519,126.6953268,단독주택,113.18
인천광역시 부평구 십정동 317-127번지,37.4707378,126.6954738,단독주택,199.89
인천광역시 부평구 십정동 317-128번지,37.4706342,126.695599,단독주택,435.2
인천광역시 부평구 십정동 317-130번지,37.4706302,126.6957632,단독주택,76.2
인천광역시 부평구 십정동 317-131번지,37.4707161,126.6956892,단독주택,96.83
인천광역시 부평구 십정동 317-132번지,37.4708021,126.695615,공동주택,615.46
인천광역시 부평구 십정동 317-134번지,37.4707841,126.6957967,단독주택,209.39
인천광역시 부평구 십정동 317-136번지,37.4706761,126.6958893,단독주택,199.44
인천광역시 부평구 십정동 317-137번지,37.4705937,126.6959604,단독주택,199.44
인천광역시 부평구 십정동 317-138번지,37.4705033,126.6960394,단독주택,270.88
인천광역시 부평구 십정동 317-143번지,37.4713833,126.6960535,단독주택,153.39
인천광역시 부평구 십정동 317-144번지,37.4712762,126.695982,단독주택,151.2
인천광역시 부평구 십정동 317-145번지,37.4713878,126.6958879,단독주택,219.79
인천광역시 부평구 십정동 317-146번지,37.471202,126.6958513,단독주택,92.5
인천광역시 부평구 십정동 317-150번지,37.4720809,126.6965803,단독주택,219.15
인천광역시 부평구 십정동 317-151번지,37.4720131,126.6965042,단독주택,172.02
인천광역시 부평구 십정동 317-153번지,37.471901,126.696579,단독주택,194.94
인천광역시 부평구 십정동 317-154번지,37.471949,126.6966698,단독주택,183.24
인천광역시 부평구 십정동 317-155번지,37.4720193,126.6967407,단독주택,195.07
인천광역시 부평구 십정동 317-156번지,37.4715134,126.6961618,단독주택,185.62
인천광역시 부평구 십정동 317-19번지,37.4711101,126.6974676,단독주택,342.71
인천광역시 부평구 십정동 317-20번지,37.4710159,126.6975411,공동주택,437.03
인천광역시 부평구 십정동 317-21번지,37.4709714,126.6973966,단독주택,157.49
인천광역시 부평구 십정동 317-22번지,37.4710684,126.6973102,단독주택,222.62
인천광역시 부평구 십정동 317-25번지,37.4715265,126.6969189,단독주택,81.1
인천광역시 부평구 십정동 317-27번지,37.4715265,126.6969189,단독주택,240.24
인천광역시 부평구 십정동 317-28번지,37.4716165,126.6968417,제1종근린생활시설,86.16
인천광역시 부평구 십정동 317-29번지,37.4717071,126.6967646,단독주택,301.51
인천광역시 부평구 십정동 317-2번지,37.4721687,126.696792,제1종근린생활시설,441.73
인천광역시 부평구 십정동 317-30번지,37.471808,126.6966786,단독주택,279.47
인천광역시 부평구 십정동 317-31번지,37.4717653,126.6968786,단독주택,169.29000000000002
인천광역시 부평구 십정동 317-32번지,37.4718744,126.6967874,단독주택,152.34
인천광역시 부평구 십정동 317-33번지,37.4721513,126.6966432,단독주택,226.89
인천광역시 부평구 십정동 317-35번지,37.4718771,126.6964061,단독주택,124.28
인천광역시 부평구 십정동 317-36번지,37.4717936,126.6964673,단독주택,281.43
인천광역시 부평구 십정동 317-37번지,37.4717031,126.696545,단독주택,329.89
인천광역시 부평구 십정동 317-38번지,37.4716147,126.6966211,공동주택,641.21
인천광역시 부평구 십정동 317-40번지,37.4714373,126.6967736,단독주택,348.88
인천광역시 부평구 십정동 317-41번지,37.4713486,126.6968501,단독주택,302.35
인천광역시 부평구 십정동 317-45번지,37.4709971,126.6971524,단독주택,243.27
인천광역시 부평구 십정동 317-46번지,37.4709077,126.6972317,단독주택,88.7
인천광역시 부평구 십정동 317-47번지,37.4708656,126.6971025,단독주택,265.61
인천광역시 부평구 십정동 317-48번지,37.4709569,126.6970216,단독주택,243.78
인천광역시 부평구 십정동 317-51번지,37.4713007,126.6967254,단독주택,211.17
인천광역시 부평구 십정동 317-52번지,37.4713888,126.6966494,단독주택,75.05
인천광역시 부평구 십정동 317-53번지,37.4714753,126.696575,단독주택,81.96000000000001
인천광역시 부평구 십정동 317-54번지,37.4715609,126.6965011,단독주택,235.29
인천광역시 부평구 십정동 317-55번지,37.4716453,126.6964286,단독주택,81.96000000000001
인천광역시 부평구 십정동 317-56번지,37.471746,126.6963456,단독주택,304.3
인천광역시 부평구 십정동 317-59번지,37.4715618,126.6962837,단독주택,322.55
인천광역시 부평구 십정동 317-5번지,37.4720648,126.6968597,단독주택,87.79
인천광역시 부평구 십정동 317-60번지,37.4714591,126.6963714,단독주택,251.69
인천광역시 부평구 십정동 317-61번지,37.4713697,126.6964479,단독주택,258.03
인천광역시 부평구 십정동 317-62번지,37.4712787,126.696526,단독주택,220.44
인천광역시 부평구 십정동 317-63번지,37.4711879,126.6966039,단독주택,252.42
인천광역시 부평구 십정동 317-64번지,37.4710982,126.6966812,단독주택,252.42
인천광역시 부평구 십정동 317-65번지,37.4710096,126.6967571,단독주택,241.2
인천광역시 부평구 십정동 317-66번지,37.470917,126.696837,단독주택,275.14
인천광역시 부평구 십정동 317-67번지,37.4708139,126.6969277,공동주택,329.28
인천광역시 부평구 십정동 317-68번지,37.4707713,126.6968002,단독주택,289.35
인천광역시 부평구 십정동 317-69번지,37.4708721,126.6967119,단독주택,258.42
인천광역시 부평구 십정동 317-6번지,37.4719513,126.6969085,단독주택,491.925
인천광역시 부평구 십정동 317-70번지,37.4709625,126.6966336,단독주택,244.61
인천광역시 부평구 십정동 317-71번지,37.4710523,126.6965566,단독주택,234.04
인천광역시 부평구 십정동 317-72번지,37.4711428,126.6964792,단독주택,221.85
인천광역시 부평구 십정동 317-73번지,37.4712333,126.6964012,단독주택,224.97
인천광역시 부평구 십정동 317-74번지,37.4713226,126.6963249,단독주택,234.86
인천광역시 부평구 십정동 317-75번지,37.4714227,126.6962394,단독주택,332.06
인천광역시 부평구 십정동 317-76번지,37.4715845,126.6961053,단독주택,188.77
인천광역시 부평구 십정동 317-78번지,37.4714693,126.6959822,공동주택,325.28
인천광역시 부평구 십정동 317-79번지,37.4712831,126.69614,단독주택,331.5
인천광역시 부평구 십정동 317-80번지,37.4711812,126.6962276,단독주택,255.35
인천광역시 부평구 십정동 317-81번지,37.4710894,126.696306,단독주택,258.95
인천광역시 부평구 십정동 317-82번지,37.4709978,126.6963846,단독주택,245.85
인천광역시 부평구 십정동 317-83번지,37.4709055,126.6964643,단독주택,260.9
인천광역시 부평구 십정동 317-84번지,37.4708107,126.6965454,단독주택,239.61
인천광역시 부평구 십정동 317-85번지,37.4707117,126.6966337,단독주택,280.04
인천광역시 부평구 십정동 317-86번지,37.4706702,126.6965062,단독주택,186.48
인천광역시 부평구 십정동 317-87번지,37.4707682,126.696418,단독주택,84.6
