시도명,시군구명,법정읍면동명,법정리명,본번,부번,기초구역번호,2017,2018,2019
인천광역시,부평구,삼산동,,393,5,21321,"1,232,000 원","1,326,000 원","1,350,000 원"
인천광역시,부평구,삼산동,,122,13,21321,"1,456,000 원","1,483,000 원","1,517,000 원"
인천광역시,부평구,삼산동,,122,3,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,117,11,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,117,8,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,117,16,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,117,5,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,393,1,21321,"1,628,000 원","1,626,000 원","1,696,000 원"
인천광역시,부평구,삼산동,,117,1,21321,"1,730,000 원","1,760,000 원","1,800,000 원"
인천광역시,부평구,삼산동,,117,15,21321,"1,628,000 원","1,626,000 원","1,696,000 원"
인천광역시,부평구,삼산동,,118,18,21321,"1,920,000 원","1,939,000 원","2,023,000 원"
인천광역시,부평구,삼산동,,118,1,21321,"1,920,000 원","1,939,000 원","2,023,000 원"
인천광역시,부평구,삼산동,,118,10,21321,"1,920,000 원","1,939,000 원","2,023,000 원"
인천광역시,부평구,삼산동,,391,3,21319,"1,257,000 원","1,367,000 원","1,391,000 원"
인천광역시,부평구,삼산동,,389,10,21319,"1,920,000 원","1,939,000 원","2,023,000 원"
인천광역시,부평구,삼산동,,391,2,21319,"3,099,000 원","3,099,000 원","3,099,000 원"
인천광역시,부평구,삼산동,,389,8,21319,"1,542,000 원","1,811,000 원","1,827,000 원"
인천광역시,부평구,삼산동,,273,3,21330,"2,268,000 원","2,362,000 원","2,383,000 원"
인천광역시,부평구,삼산동,,435,3,21323,"1,099,000 원","1,157,000 원","1,229,000 원"
인천광역시,부평구,삼산동,,275,11,21330,"997,400 원","1,036,000 원","1,080,000 원"
인천광역시,부평구,삼산동,,435,2,21323,"1,132,000 원","1,168,000 원","1,241,000 원"
인천광역시,부평구,삼산동,,276,4,21330,"960,000 원","960,000 원","1,000,000 원"
인천광역시,부평구,삼산동,,271,5,21330,"987,800 원","1,026,000 원","1,069,000 원"
인천광역시,부평구,삼산동,,435,1,21323,"960,000 원","960,000 원","1,000,000 원"
인천광역시,부평구,삼산동,,271,4,21330,"1,037,000 원","1,067,000 원","1,112,000 원"
인천광역시,부평구,삼산동,,427,4,21323,"960,000 원","960,000 원","1,000,000 원"
인천광역시,부평구,삼산동,,270,4,21330,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,427,3,21323,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,270,9,21330,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,427,2,21323,"1,008,000 원","1,036,000 원","1,080,000 원"
인천광역시,부평구,삼산동,,427,1,21323,"1,058,000 원","1,100,000 원","1,146,000 원"
인천광역시,부평구,삼산동,,261,1,21318,"1,081,000 원","1,133,000 원","1,196,000 원"
인천광역시,부평구,삼산동,,225,4,21318,"954,700 원","1,123,000 원","1,194,000 원"
인천광역시,부평구,삼산동,,225,6,21317,"1,078,000 원","1,123,000 원","1,194,000 원"
인천광역시,부평구,삼산동,,226,7,21318,"1,230,000 원","1,280,000 원","1,360,000 원"
인천광역시,부평구,삼산동,,226,9,21317,"936,900 원","964,800 원","1,005,000 원"
인천광역시,부평구,삼산동,,227,6,21318,"1,102,000 원","1,133,000 원","1,196,000 원"
인천광역시,부평구,삼산동,,222,35,21318,"1,291,000 원","1,331,000 원","1,414,000 원"
인천광역시,부평구,삼산동,,222,4,21317,"1,132,000 원","1,168,000 원","1,241,000 원"
인천광역시,부평구,삼산동,,222,34,21318,"1,110,000 원","1,157,000 원","1,229,000 원"
인천광역시,부평구,삼산동,,222,32,21318,"1,040,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,217,3,21317,"1,092,000 원","1,134,000 원","1,176,000 원"
인천광역시,부평구,삼산동,,215,1,21317,"1,092,000 원","1,134,000 원","1,176,000 원"
인천광역시,부평구,삼산동,,67,35,21317,"1,102,000 원","1,144,000 원","1,187,000 원"
인천광역시,부평구,삼산동,,67,34,21317,"988,000 원","1,015,000 원","1,052,000 원"
인천광역시,부평구,삼산동,,67,26,21317,"1,124,000 원","1,179,000 원","1,223,000 원"
인천광역시,부평구,삼산동,,67,33,21317,"1,102,000 원","1,144,000 원","1,187,000 원"
인천광역시,부평구,삼산동,,67,27,21317,"988,000 원","1,015,000 원","1,052,000 원"
인천광역시,부평구,삼산동,,67,28,21317,"988,000 원","1,024,000 원","1,062,000 원"
인천광역시,부평구,삼산동,,67,32,21317,"1,081,000 원","1,134,000 원","1,176,000 원"
인천광역시,부평구,삼산동,,67,29,21317,"1,081,000 원","1,134,000 원","1,176,000 원"
인천광역시,부평구,삼산동,,67,31,21317,"1,081,000 원","1,134,000 원","1,176,000 원"
인천광역시,부평구,삼산동,,67,49,21317,"1,102,000 원","1,144,000 원","1,187,000 원"
인천광역시,부평구,삼산동,,67,25,21317,"1,078,000 원","1,123,000 원","1,194,000 원"
인천광역시,부평구,삼산동,,67,24,21317,"1,028,000 원","1,068,000 원","1,113,000 원"
인천광역시,부평구,삼산동,,67,11,21317,"1,078,000 원","1,123,000 원","1,194,000 원"
인천광역시,부평구,삼산동,,67,23,21317,"1,078,000 원","1,123,000 원","1,194,000 원"
인천광역시,부평구,삼산동,,67,12,21317,"1,078,000 원","1,123,000 원","1,194,000 원"
인천광역시,부평구,삼산동,,67,22,21317,"1,154,000 원","1,203,000 원","1,278,000 원"
인천광역시,부평구,삼산동,,67,13,21317,"1,154,000 원","1,203,000 원","1,278,000 원"
인천광역시,부평구,삼산동,,67,21,21317,"1,154,000 원","1,203,000 원","1,278,000 원"
인천광역시,부평구,삼산동,,67,14,21317,"979,200 원","988,800 원","1,030,000 원"
인천광역시,부평구,삼산동,,67,20,21317,"1,008,000 원","1,028,000 원","1,071,000 원"
인천광역시,부평구,삼산동,,67,15,21317,"954,700 원","960,000 원","1,000,000 원"
인천광역시,부평구,삼산동,,67,19,21317,"988,800 원","998,400 원","1,040,000 원"
인천광역시,부평구,삼산동,,67,16,21317,"998,400 원","1,008,000 원","1,050,000 원"
인천광역시,부평구,삼산동,,67,17,21317,"1,008,000 원","1,028,000 원","1,071,000 원"
인천광역시,부평구,삼산동,,462,1,21344,"892,800 원","892,800 원","930,000 원"
인천광역시,부평구,삼산동,,462,3,21344,"892,800 원","892,800 원","930,000 원"
인천광역시,부평구,삼산동,,462,4,21344,"1,104,000 원","1,153,000 원","1,202,000 원"
인천광역시,부평구,삼산동,,462,5,21344,0,"1,537,000 원","1,633,000 원"
인천광역시,부평구,삼산동,,453,1,21340,"1,166,000 원","1,210,000 원","1,255,000 원"
인천광역시,부평구,삼산동,,459,1,21344,"1,143,000 원","1,163,000 원","1,246,000 원"
인천광역시,부평구,삼산동,,459,2,21344,"1,143,000 원","1,163,000 원","1,246,000 원"
인천광역시,부평구,삼산동,,459,3,21344,"1,089,000 원","1,118,000 원","1,198,000 원"
인천광역시,부평구,삼산동,,459,4,21344,"1,090,000 원","1,131,000 원","1,212,000 원"
인천광역시,부평구,삼산동,,459,5,21344,"1,080,000 원","1,120,000 원","1,200,000 원"
인천광역시,부평구,삼산동,,454,13,21341,"1,090,000 원","1,131,000 원","1,212,000 원"
인천광역시,부평구,삼산동,,458,1,21343,"1,090,000 원","1,131,000 원","1,212,000 원"
인천광역시,부평구,삼산동,,458,2,21343,"1,080,000 원","1,120,000 원","1,200,000 원"
인천광역시,부평구,삼산동,,458,3,21343,"1,058,000 원","1,086,000 원","1,164,000 원"
인천광역시,부평구,삼산동,,456,8,21342,"1,003,000 원","1,058,000 원","1,095,000 원"
인천광역시,부평구,삼산동,,450,1,21325,"1,252,000 원","1,288,000 원","1,380,000 원"
인천광역시,부평구,삼산동,,448,5,21325,"1,866,000 원","1,961,000 원","1,981,000 원"
인천광역시,부평구,삼산동,,451,4,21327,"1,765,000 원","1,816,000 원","1,879,000 원"
인천광역시,부평구,삼산동,,443,2,21327,"1,847,000 원","1,923,000 원","1,942,000 원"
인천광역시,부평구,삼산동,,438,7,21323,"1,794,000 원","1,869,000 원","1,887,000 원"
인천광역시,부평구,삼산동,,433,8,21323,"1,393,000 원","1,422,000 원","1,459,000 원"
인천광역시,부평구,삼산동,,433,7,21323,"1,040,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,433,6,21323,"1,040,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,433,5,21323,"1,060,000 원","1,090,000 원","1,131,000 원"
인천광역시,부평구,삼산동,,433,4,21323,"1,241,000 원","1,278,000 원","1,326,000 원"
인천광역시,부평구,삼산동,,430,6,21323,"1,432,000 원","1,530,000 원","1,548,000 원"
인천광역시,부평구,삼산동,,433,2,21323,"1,794,000 원","1,869,000 원","1,887,000 원"
인천광역시,부평구,삼산동,,429,5,21323,"1,847,000 원","1,923,000 원","1,942,000 원"
인천광역시,부평구,삼산동,,432,5,21323,"1,584,000 원","1,630,000 원","1,687,000 원"
인천광역시,부평구,삼산동,,432,4,21323,"2,026,000 원","2,110,000 원","2,131,000 원"
인천광역시,부평구,삼산동,,432,3,21323,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,445,1,21324,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,432,2,21323,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,426,12,21323,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,237,28,21318,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,237,1,21318,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,236,9,21318,"1,113,000 원","1,167,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,236,15,21318,"1,930,000 원","2,010,000 원","2,030,000 원"
인천광역시,부평구,삼산동,,236,4,21318,"1,105,000 원","1,125,000 원","1,155,000 원"
인천광역시,부평구,삼산동,,236,14,21318,"1,009,000 원","1,036,000 원","1,064,000 원"
인천광역시,부평구,삼산동,,236,1,21318,"1,050,000 원","1,101,000 원","1,142,000 원"
인천광역시,부평구,삼산동,,257,18,21318,"1,674,000 원","1,739,000 원","1,767,000 원"
인천광역시,부평구,삼산동,,257,16,21318,"1,847,000 원","1,923,000 원","1,942,000 원"
인천광역시,부평구,삼산동,,257,19,21318,"1,166,000 원","1,210,000 원","1,255,000 원"
인천광역시,부평구,삼산동,,257,15,21318,"1,536,000 원","1,636,000 원","1,666,000 원"
인천광역시,부평구,삼산동,,257,14,21318,"1,240,000 원","1,288,000 원","1,336,000 원"
인천광역시,부평구,삼산동,,257,2,21318,"1,981,000 원","2,127,000 원","2,165,000 원"
인천광역시,부평구,삼산동,,235,0,21318,"1,399,000 원","1,425,000 원","1,475,000 원"
인천광역시,부평구,삼산동,,234,66,21318,"1,800,000 원","1,870,000 원","1,900,000 원"
인천광역시,부평구,삼산동,,234,85,21318,"1,727,000 원","1,829,000 원","1,948,000 원"
인천광역시,부평구,삼산동,,234,5,21318,"1,071,000 원","1,134,000 원","1,207,000 원"
인천광역시,부평구,삼산동,,234,56,21318,"1,071,000 원","1,134,000 원","1,207,000 원"
인천광역시,부평구,삼산동,,234,54,21318,"1,071,000 원","1,134,000 원","1,207,000 원"
인천광역시,부평구,삼산동,,234,53,21318,"1,252,000 원","1,326,000 원","1,412,000 원"
인천광역시,부평구,삼산동,,234,4,21318,"1,252,000 원","1,326,000 원","1,412,000 원"
인천광역시,부평구,삼산동,,234,64,21318,"1,194,000 원","1,233,000 원","1,286,000 원"
인천광역시,부평구,삼산동,,208,7,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,208,9,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,234,35,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,208,16,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,208,15,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,200,2,21318,"880,000 원","902,100 원","940,900 원"
인천광역시,부평구,삼산동,,200,19,21318,"1,236,000 원","1,299,000 원","1,355,000 원"
인천광역시,부평구,삼산동,,200,9,21318,"994,900 원","1,020,000 원","1,064,000 원"
인천광역시,부평구,삼산동,,200,10,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,200,8,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,200,7,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,200,6,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,200,5,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,200,4,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,200,1,21318,"994,900 원","1,020,000 원","1,064,000 원"
인천광역시,부평구,삼산동,,234,9,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,234,27,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,208,33,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,208,10,21318,"871,000 원","892,800 원","931,200 원"
인천광역시,부평구,삼산동,,208,21,21318,"808,200 원","828,600 원","864,200 원"
인천광역시,부평구,삼산동,,208,3,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,208,2,21318,"889,000 원","920,700 원","960,300 원"
인천광역시,부평구,삼산동,,209,9,21318,"898,000 원","930,000 원","970,000 원"
인천광역시,부평구,삼산동,,234,22,21318,"1,612,000 원","1,723,000 원","1,743,000 원"
인천광역시,부평구,삼산동,,209,4,21318,"994,900 원","1,020,000 원","1,064,000 원"
인천광역시,부평구,삼산동,,208,8,21318,"1,131,000 원","1,149,000 원","1,198,000 원"
인천광역시,부평구,삼산동,,234,44,21318,"1,219,000 원","1,259,000 원","1,313,000 원"
인천광역시,부평구,삼산동,,234,8,21318,"1,147,000 원","1,185,000 원","1,236,000 원"
인천광역시,부평구,삼산동,,234,43,21318,"989,500 원","1,042,000 원","1,087,000 원"
인천광역시,부평구,삼산동,,234,60,21318,"975,200 원","989,500 원","1,032,000 원"
인천광역시,부평구,삼산동,,234,59,21318,"975,200 원","989,500 원","1,032,000 원"
인천광역시,부평구,삼산동,,209,19,21318,"975,200 원","989,500 원","1,032,000 원"
인천광역시,부평구,삼산동,,209,6,21318,"1,030,000 원","1,075,000 원","1,121,000 원"
인천광역시,부평구,삼산동,,381,0,21318,"1,030,000 원","1,075,000 원","1,121,000 원"
인천광역시,부평구,삼산동,,377,3,21318,"1,030,000 원","1,075,000 원","1,121,000 원"
인천광역시,부평구,삼산동,,377,8,21318,"1,060,000 원","1,101,000 원","1,142,000 원"
인천광역시,부평구,삼산동,,377,9,21318,"1,149,000 원","1,179,000 원","1,223,000 원"
인천광역시,부평구,삼산동,,377,2,21318,"1,302,000 원","1,353,000 원","1,403,000 원"
인천광역시,부평구,삼산동,,377,7,21318,"1,291,000 원","1,342,000 원","1,392,000 원"
인천광역시,부평구,삼산동,,377,1,21318,"1,487,000 원","1,585,000 원","1,644,000 원"
인천광역시,부평구,삼산동,,377,0,21318,"1,389,000 원","1,404,000 원","1,441,000 원"
인천광역시,부평구,삼산동,,377,6,21318,"1,435,000 원","1,479,000 원","1,518,000 원"
인천광역시,부평구,삼산동,,377,5,21318,"1,384,000 원","1,455,000 원","1,498,000 원"
인천광역시,부평구,삼산동,,374,25,21318,"1,429,000 원","1,470,000 원","1,525,000 원"
인천광역시,부평구,삼산동,,378,5,21318,"6,433,000 원","6,630,000 원","6,685,000 원"
인천광역시,부평구,삼산동,,192,6,21318,"5,454,000 원","5,668,000 원","5,722,000 원"
인천광역시,부평구,삼산동,,191,0,21318,"5,454,000 원","5,668,000 원","5,722,000 원"
인천광역시,부평구,삼산동,,192,5,21318,"1,110,000 원","1,157,000 원","1,229,000 원"
인천광역시,부평구,삼산동,,192,0,21318,"1,083,000 원","1,118,000 원","1,175,000 원"
인천광역시,부평구,삼산동,,197,0,21318,"1,103,000 원","1,178,000 원","1,221,000 원"
인천광역시,부평구,삼산동,,198,2,21318,"1,132,000 원","1,168,000 원","1,241,000 원"
인천광역시,부평구,삼산동,,198,1,21318,"1,083,000 원","1,118,000 원","1,175,000 원"
인천광역시,부평구,삼산동,,198,0,21318,"1,083,000 원","1,118,000 원","1,175,000 원"
인천광역시,부평구,삼산동,,198,3,21318,"955,800 원","991,400 원","1,028,000 원"
인천광역시,부평구,삼산동,,170,1,21318,"955,800 원","991,400 원","1,028,000 원"
인천광역시,부평구,삼산동,,202,0,21318,"1,117,000 원","1,166,000 원","1,225,000 원"
인천광역시,부평구,삼산동,,201,3,21318,"1,117,000 원","1,166,000 원","1,225,000 원"
인천광역시,부평구,삼산동,,205,0,21318,"1,173,000 원","1,212,000 원","1,273,000 원"
인천광역시,부평구,삼산동,,204,4,21318,"1,127,000 원","1,188,000 원","1,248,000 원"
인천광역시,부평구,삼산동,,74,10,21318,"1,105,000 원","1,154,000 원","1,212,000 원"
인천광역시,부평구,삼산동,,74,11,21318,"917,700 원","941,700 원","976,600 원"
인천광역시,부평구,삼산동,,74,17,21318,"927,000 원","961,200 원","996,800 원"
인천광역시,부평구,삼산동,,74,16,21318,"945,500 원","979,500 원","1,015,000 원"
인천광역시,부평구,삼산동,,74,12,21318,"1,117,000 원","1,178,000 원","1,237,000 원"
인천광역시,부평구,삼산동,,74,13,21318,"1,117,000 원","1,166,000 원","1,225,000 원"
인천광역시,부평구,삼산동,,74,14,21318,"1,151,000 원","1,191,000 원","1,251,000 원"
인천광역시,부평구,삼산동,,74,6,21318,"1,117,000 원","1,166,000 원","1,225,000 원"
인천광역시,부평구,삼산동,,75,3,21318,"1,117,000 원","1,166,000 원","1,225,000 원"
인천광역시,부평구,삼산동,,317,3,21318,"1,140,000 원","1,190,000 원","1,250,000 원"
인천광역시,부평구,삼산동,,60,45,21318,"1,138,000 원","1,200,000 원","1,261,000 원"
인천광역시,부평구,삼산동,,60,30,21318,"1,375,000 원","1,414,000 원","1,456,000 원"
인천광역시,부평구,삼산동,,60,64,21318,"1,138,000 원","1,200,000 원","1,261,000 원"
인천광역시,부평구,삼산동,,60,29,21318,"1,083,000 원","1,142,000 원","1,200,000 원"
인천광역시,부평구,삼산동,,57,0,21318,"1,127,000 원","1,188,000 원","1,248,000 원"
인천광역시,부평구,삼산동,,58,2,21318,"1,375,000 원","1,414,000 원","1,456,000 원"
인천광역시,부평구,삼산동,,60,52,21318,"1,401,000 원","1,441,000 원","1,495,000 원"
인천광역시,부평구,삼산동,,60,6,21318,"1,291,000 원","1,344,000 원","1,428,000 원"
인천광역시,부평구,삼산동,,54,0,21318,"1,104,000 원","1,151,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,54,2,21318,"1,104,000 원","1,151,000 원","1,210,000 원"
인천광역시,부평구,삼산동,,356,5,21318,"1,182,000 원","1,229,000 원","1,265,000 원"
인천광역시,부평구,삼산동,,356,4,21318,"1,403,000 원","1,441,000 원","1,484,000 원"
인천광역시,부평구,삼산동,,356,2,21318,"1,148,000 원","1,218,000 원","1,254,000 원"
인천광역시,부평구,삼산동,,359,0,21318,"1,310,000 원","1,360,000 원","1,400,000 원"
인천광역시,부평구,삼산동,,359,2,21318,"1,028,000 원","1,061,000 원","1,115,000 원"
인천광역시,부평구,삼산동,,222,31,21318,"1,083,000 원","1,118,000 원","1,175,000 원"
인천광역시,부평구,삼산동,,222,24,21318,"1,310,000 원","1,360,000 원","1,400,000 원"
인천광역시,부평구,삼산동,,222,25,21318,"1,126,000 원","1,183,000 원","1,218,000 원"
인천광역시,부평구,삼산동,,222,30,21318,"1,028,000 원","1,061,000 원","1,115,000 원"
인천광역시,부평구,삼산동,,222,29,21318,"1,028,000 원","1,061,000 원","1,115,000 원"
인천광역시,부평구,삼산동,,222,26,21318,"1,083,000 원","1,118,000 원","1,175,000 원"
인천광역시,부평구,삼산동,,222,28,21318,"1,310,000 원","1,360,000 원","1,400,000 원"
인천광역시,부평구,삼산동,,222,22,21318,"1,126,000 원","1,183,000 원","1,218,000 원"
인천광역시,부평구,삼산동,,222,14,21318,"1,182,000 원","1,229,000 원","1,265,000 원"
인천광역시,부평구,삼산동,,222,15,21318,"1,126,000 원","1,183,000 원","1,218,000 원"
인천광역시,부평구,삼산동,,222,21,21318,"1,206,000 원","1,266,000 원","1,303,000 원"
인천광역시,부평구,삼산동,,222,16,21318,"1,155,000 원","1,222,000 원","1,267,000 원"
인천광역시,부평구,삼산동,,222,20,21318,"1,030,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,222,17,21318,"1,310,000 원","1,360,000 원","1,400,000 원"
인천광역시,부평구,삼산동,,222,19,21318,"1,030,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,221,2,21318,"1,019,000 원","1,069,000 원","1,108,000 원"
인천광역시,부평구,삼산동,,221,6,21318,"1,019,000 원","1,069,000 원","1,108,000 원"
인천광역시,부평구,삼산동,,221,7,21318,"1,030,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,222,12,21318,"1,019,000 원","1,069,000 원","1,108,000 원"
인천광역시,부평구,삼산동,,221,8,21318,"1,030,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,221,9,21318,"1,085,000 원","1,113,000 원","1,154,000 원"
인천광역시,부평구,삼산동,,222,11,21318,"1,030,000 원","1,080,000 원","1,120,000 원"
인천광역시,부평구,삼산동,,222,6,21318,"1,258,000 원","1,292,000 원","1,340,000 원"
인천광역시,부평구,삼산동,,222,10,21318,"1,048,000 원","1,109,000 원","1,150,000 원"
인천광역시,부평구,삼산동,,494,0,21318,"1,333,000 원","1,370,000 원","1,411,000 원"
인천광역시,부평구,삼산동,,221,5,21318,"511,800 원","515,000 원","539,000 원"
인천광역시,부평구,삼산동,,219,9,21318,"1,268,000 원","1,259,000 원","1,317,000 원"
인천광역시,부평구,삼산동,,219,8,21318,"511,800 원","515,000 원","539,000 원"
인천광역시,부평구,삼산동,,219,3,21318,"880,700 원","900,200 원","900,200 원"
인천광역시,부평구,삼산동,,233,5,21318,"957,900 원","957,900 원","957,900 원"
인천광역시,부평구,삼산동,,219,5,21318,"930,000 원","930,000 원","930,000 원"
인천광역시,부평구,삼산동,,209,3,21318,"930,000 원","930,000 원","930,000 원"
인천광역시,부평구,삼산동,,209,8,21318,"568,200 원","556,200 원","556,200 원"
인천광역시,부평구,삼산동,,209,7,21318,"568,200 원","556,200 원","556,200 원"
인천광역시,부평구,삼산동,,209,17,21318,"474,200 원","520,200 원","520,200 원"
인천광역시,부평구,삼산동,,209,18,21318,"638,900 원","695,400 원","695,400 원"
인천광역시,부평구,삼산동,,207,2,21318,"575,700 원","644,300 원","644,300 원"
인천광역시,부평구,삼산동,,208,1,21318,"986,700 원","1,092,000 원","1,092,000 원"
인천광역시,부평구,삼산동,,208,11,21318,"965,300 원","1,069,000 원","1,069,000 원"
인천광역시,부평구,삼산동,,208,12,21318,"155,100 원","155,100 원","165,000 원"
인천광역시,부평구,삼산동,,207,1,21318,"155,100 원","155,100 원","165,000 원"
인천광역시,부평구,삼산동,,74,4,21318,"1,570,000 원","1,690,000 원","1,720,000 원"
인천광역시,부평구,삼산동,,74,2,21318,"1,570,000 원","1,690,000 원","1,720,000 원"
인천광역시,부평구,삼산동,,168,5,21321,"1,522,000 원","1,639,000 원","1,668,000 원"
인천광역시,부평구,삼산동,,76,4,21321,"1,522,000 원","1,639,000 원","1,668,000 원"
인천광역시,부평구,삼산동,,461,1,21344,"392,700 원","415,800 원","448,800 원"
인천광역시,부평구,삼산동,,463,4,21344,"1,617,000 원","1,660,000 원","1,675,000 원"
인천광역시,부평구,삼산동,,460,1,21344,"1,105,000 원","1,154,000 원","1,212,000 원"
인천광역시,부평구,삼산동,,169,2,21321,"1,283,000 원","1,348,000 원","1,398,000 원"
인천광역시,부평구,삼산동,,167,41,21321,"1,375,000 원","1,414,000 원","1,456,000 원"
인천광역시,부평구,삼산동,,158,1,21321,"1,355,000 원","1,397,000 원","1,485,000 원"
인천광역시,부평구,삼산동,,167,7,21321,"1,127,000 원","1,188,000 원","1,248,000 원"
인천광역시,부평구,삼산동,,167,42,21321,"1,127,000 원","1,188,000 원","1,248,000 원"
인천광역시,부평구,삼산동,,167,44,21321,"1,028,000 원","1,073,000 원","1,127,000 원"
인천광역시,부평구,삼산동,,167,40,21321,"1,050,000 원","1,091,000 원","1,122,000 원"
인천광역시,부평구,삼산동,,167,39,21321,"1,195,000 원","1,248,000 원","1,311,000 원"
인천광역시,부평구,삼산동,,167,45,21321,"1,343,000 원","1,397,000 원","1,485,000 원"
인천광역시,부평구,삼산동,,167,37,21321,"1,127,000 원","1,142,000 원","1,200,000 원"
인천광역시,부평구,삼산동,,167,53,21321,"1,162,000 원","1,225,000 원","1,287,000 원"
인천광역시,부평구,삼산동,,167,52,21321,"1,162,000 원","1,225,000 원","1,287,000 원"
인천광역시,부평구,삼산동,,167,33,21321,"1,162,000 원","1,225,000 원","1,287,000 원"
인천광역시,부평구,삼산동,,167,38,21321,"1,105,000 원","1,142,000 원","1,200,000 원"
인천광역시,부평구,삼산동,,167,21,21321,"1,162,000 원","1,225,000 원","1,287,000 원"
인천광역시,부평구,삼산동,,167,34,21321,"1,060,000 원","1,106,000 원","1,162,000 원"
인천광역시,부평구,삼산동,,167,35,21321,"1,060,000 원","1,106,000 원","1,162,000 원"
인천광역시,부평구,삼산동,,167,24,21321,"1,060,000 원","1,106,000 원","1,162,000 원"
인천광역시,부평구,삼산동,,166,3,21321,"1,197,000 원","1,237,000 원","1,300,000 원"
인천광역시,부평구,삼산동,,167,51,21321,"1,049,000 원","1,084,000 원","1,138,000 원"
인천광역시,부평구,삼산동,,167,50,21321,"1,049,000 원","1,084,000 원","1,138,000 원"
인천광역시,부평구,삼산동,,166,1,21321,"1,197,000 원","1,237,000 원","1,300,000 원"
인천광역시,부평구,삼산동,,167,12,21321,"1,140,000 원","1,190,000 원","1,250,000 원"
인천광역시,부평구,삼산동,,167,26,21321,"1,140,000 원","1,190,000 원","1,250,000 원"
인천광역시,부평구,삼산동,,165,15,21321,"1,105,000 원","1,142,000 원","1,200,000 원"
인천광역시,부평구,삼산동,,167,6,21321,"1,140,000 원","1,190,000 원","1,250,000 원"
인천광역시,부평구,삼산동,,167,56,21321,"1,388,000 원","1,423,000 원","1,495,000 원"
인천광역시,부평구,삼산동,,167,10,21321,"1,195,000 원","1,258,000 원","1,309,000 원"
인천광역시,부평구,삼산동,,167,8,21321,"1,195,000 원","1,258,000 원","1,309,000 원"
인천광역시,부평구,삼산동,,162,1,21321,"1,252,000 원","1,318,000 원","1,372,000 원"
인천광역시,부평구,삼산동,,167,49,21321,"1,546,000 원","1,618,000 원","1,746,000 원"
인천광역시,부평구,삼산동,,167,48,21321,"1,339,000 원","1,422,000 원","1,481,000 원"
인천광역시,부평구,삼산동,,168,2,21321,"1,162,000 원","1,225,000 원","1,287,000 원"
인천광역시,부평구,삼산동,,77,3,21321,"1,266,000 원","1,318,000 원","1,400,000 원"
인천광역시,부평구,삼산동,,168,6,21321,"1,154,000 원","1,203,000 원","1,278,000 원"
인천광역시,부평구,삼산동,,77,1,21321,"1,030,000 원","1,070,000 원","1,100,000 원"
